angle,pesos_first,pesos_second
1.9,[ 0.90775794  0.01386186 -0.05627144  0.00557254],[ 1.25327371  0.07843334 -0.52138949  0.01659881]
2.0,[ 0.90735466  0.01381618 -0.05608597  0.00555417],[ 1.25325988  0.07843102 -0.52137408  0.01659832]
2.1,[ 0.90695033  0.01377037 -0.05590003  0.00553576],[ 1.2532453   0.07842858 -0.52135783  0.0165978 ]
2.2,[ 0.90654727  0.01372471 -0.05571466  0.0055174 ],[ 1.25323005  0.07842602 -0.52134083  0.01659726]
2.3,[ 0.90614315  0.01367893 -0.05552882  0.005499  ],[ 1.25321404  0.07842334 -0.521323    0.01659669]
2.4,[ 0.90574029  0.01363329 -0.05534355  0.00548065],[ 1.25319737  0.07842055 -0.52130442  0.0165961 ]
2.5,[ 0.90533639  0.01358753 -0.0551578   0.00546226],[ 1.25317994  0.07841762 -0.521285    0.01659548]
2.6,[ 0.90493259  0.01354179 -0.0549721   0.00544387],[ 1.2531618   0.07841458 -0.52126478  0.01659484]
2.7,[ 0.9045289   0.01349605 -0.05478645  0.00542548],[ 1.25314295  0.07841142 -0.52124377  0.01659417]
2.8,[ 0.90412532  0.01345033 -0.05460085  0.0054071 ],[ 1.25312338  0.07840814 -0.52122196  0.01659348]
2.9,[ 0.90372185  0.01340462 -0.0544153   0.00538873],[ 1.2531031   0.07840474 -0.52119937  0.01659276]
3.0,[ 0.90331849  0.01335893 -0.0542298   0.00537036],[ 1.25308211  0.07840122 -0.52117597  0.01659201]
3.1,[ 0.90291524  0.01331325 -0.05404435  0.00535199],[ 1.2530604   0.07839758 -0.52115178  0.01659124]
3.2,[ 0.90251211  0.01326757 -0.05385895  0.00533363],[ 1.25303798  0.07839383 -0.5211268   0.01659045]
3.3,[ 0.90210908  0.01322192 -0.05367361  0.00531528],[ 1.25301485  0.07838995 -0.52110103  0.01658963]
3.4,[ 0.90170617  0.01317627 -0.05348832  0.00529693],[ 1.25299101  0.07838595 -0.52107446  0.01658878]
3.5,[ 0.90130222  0.01313051 -0.05330255  0.00527853],[ 1.25296638  0.07838182 -0.52104701  0.01658791]
3.6,[ 0.90089953  0.01308489 -0.05311736  0.00526019],[ 1.25294111  0.07837759 -0.52101885  0.01658701]
3.7,[ 0.90049697  0.01303928 -0.05293222  0.00524186],[ 1.25291513  0.07837323 -0.5209899   0.01658609]
3.8,[ 0.90009336  0.01299356 -0.05274661  0.00522348],[ 1.25288836  0.07836874 -0.52096006  0.01658514]
3.9,[ 0.89968988  0.01294785 -0.05256105  0.0052051 ],[ 1.25286087  0.07836413 -0.52092943  0.01658416]
4.0,[ 0.89928766  0.01290228 -0.05237608  0.00518678],[ 1.25283275  0.07835942 -0.52089809  0.01658317]
4.1,[ 0.8988844   0.0128566  -0.05219063  0.00516842],[ 1.25280383  0.07835457 -0.52086587  0.01658214]
4.2,[ 0.89848127  0.01281093 -0.05200523  0.00515006],[ 1.25277419  0.0783496  -0.52083284  0.01658109]
4.3,[ 0.89807826  0.01276527 -0.05181989  0.0051317 ],[ 1.25274384  0.07834452 -0.52079902  0.01658001]
4.4,[ 0.89767537  0.01271963 -0.05163461  0.00511336],[ 1.25271277  0.07833931 -0.5207644   0.01657891]
4.5,[ 0.8972726   0.012674   -0.05144938  0.00509501],[ 1.25268099  0.07833398 -0.52072898  0.01657778]
4.6,[ 0.8968688   0.01262826 -0.05126368  0.00507662],[ 1.2526484   0.07832852 -0.52069265  0.01657663]
4.7,[ 0.89646627  0.01258266 -0.05107856  0.00505829],[ 1.25261518  0.07832295 -0.52065564  0.01657545]
4.8,[ 0.89606387  0.01253707 -0.05089351  0.00503996],[ 1.25258124  0.07831726 -0.52061782  0.01657424]
4.9,[ 0.89566044  0.01249136 -0.05070798  0.00502159],[ 1.25254649  0.07831143 -0.5205791   0.01657301]
5.0,[ 0.89525714  0.01244568 -0.0505225   0.00500322],[ 1.25251102  0.07830549 -0.52053957  0.01657175]
5.1,[ 0.89485396  0.0124     -0.05033709  0.00498486],[ 1.25247483  0.07829942 -0.52049924  0.01657047]
5.2,[ 0.89445206  0.01235447 -0.05015226  0.00496656],[ 1.25243803  0.07829325 -0.52045822  0.01656916]
5.3,[ 0.89404913  0.01230882 -0.04996696  0.00494821],[ 1.2524004   0.07828694 -0.52041629  0.01656783]
5.4,[ 0.89364519  0.01226306 -0.04978119  0.00492981],[ 1.25236194  0.0782805  -0.52037343  0.01656646]
5.5,[ 0.89324253  0.01221744 -0.04959601  0.00491147],[ 1.25232287  0.07827395 -0.52032989  0.01656508]
5.6,[ 0.89283999  0.01217184 -0.04941089  0.00489314],[ 1.25228308  0.07826728 -0.52028555  0.01656366]
5.7,[ 0.89243644  0.01212612 -0.0492253   0.00487476],[ 1.25224245  0.07826046 -0.52024028  0.01656222]
5.8,[ 0.89203416  0.01208055 -0.0490403   0.00485644],[ 1.25220122  0.07825355 -0.52019433  0.01656076]
5.9,[ 0.89163087  0.01203486 -0.04885484  0.00483808],[ 1.25215915  0.0782465  -0.52014745  0.01655927]
6.0,[ 0.89122771  0.01198919 -0.04866943  0.00481972],[ 1.25211635  0.07823933 -0.52009976  0.01655775]
6.1,[ 0.89082469  0.01194353 -0.04848409  0.00480136],[ 1.25207283  0.07823203 -0.52005126  0.01655621]
6.2,[ 0.8904218   0.01189789 -0.0482988   0.00478301],[ 1.25202859  0.07822461 -0.52000196  0.01655464]
6.3,[ 0.89001905  0.01185226 -0.04811358  0.00476467],[ 1.25198363  0.07821708 -0.51995185  0.01655304]
6.4,[ 0.88961529  0.01180652 -0.0479279   0.00474628],[ 1.25193781  0.07820939 -0.51990079  0.01655142]
6.5,[ 0.88921281  0.01176093 -0.04774281  0.00472795],[ 1.25189139  0.07820161 -0.51984907  0.01654977]
6.6,[ 0.88880932  0.01171522 -0.04755725  0.00470958],[ 1.25184412  0.07819369 -0.51979638  0.01654809]
6.7,[ 0.88840598  0.01166952 -0.04737176  0.00469121],[ 1.25179612  0.07818564 -0.51974289  0.01654639]
6.8,[ 0.88800277  0.01162384 -0.04718633  0.00467284],[ 1.25174739  0.07817747 -0.51968859  0.01654466]
6.9,[ 0.8875997   0.01157818 -0.04700096  0.00465449],[ 1.25169793  0.07816918 -0.51963348  0.01654291]
7.0,[ 0.88719678  0.01153254 -0.04681566  0.00463614],[ 1.25164775  0.07816077 -0.51957756  0.01654113]
7.1,[ 0.88679399  0.0114869  -0.04663043  0.00461779],[ 1.25159684  0.07815224 -0.51952083  0.01653932]
7.2,[ 0.88639021  0.01144116 -0.04644473  0.0045994 ],[ 1.25154506  0.07814356 -0.51946312  0.01653748]
7.3,[ 0.88598657  0.01139543 -0.04625911  0.00458102],[ 1.25149254  0.07813475 -0.5194046   0.01653562]
7.4,[ 0.88558421  0.01134985 -0.04607407  0.0045627 ],[ 1.25143945  0.07812585 -0.51934543  0.01653374]
7.5,[ 0.88518086  0.01130416 -0.04588857  0.00454433],[ 1.25138547  0.0781168  -0.51928528  0.01653182]
7.6,[ 0.88477652  0.01125835 -0.04570262  0.00452591],[ 1.25133061  0.07810761 -0.51922414  0.01652987]
7.7,[ 0.88437346  0.01121269 -0.04551726  0.00450756],[ 1.25127517  0.07809831 -0.51916236  0.01652791]
7.8,[ 0.88396942  0.01116692 -0.04533145  0.00448916],[ 1.25121884  0.07808887 -0.51909959  0.01652591]
7.9,[ 0.88356666  0.01112129 -0.04514622  0.00447081],[ 1.25116194  0.07807933 -0.51903618  0.01652389]
8.0,[ 0.88316291  0.01107555 -0.04496055  0.00445243],[ 1.25110414  0.07806964 -0.51897177  0.01652184]
8.1,[ 0.88275931  0.01102982 -0.04477494  0.00443405],[ 1.25104561  0.07805983 -0.51890655  0.01651976]
8.2,[ 0.88235586  0.01098412 -0.0445894   0.00441567],[ 1.25098634  0.07804989 -0.5188405   0.01651766]
8.3,[ 0.88195143  0.0109383  -0.04440341  0.00439725],[ 1.25092617  0.07803981 -0.51877345  0.01651553]
8.4,[ 0.88154829  0.01089263 -0.04421801  0.00437889],[ 1.25086543  0.07802963 -0.51870576  0.01651337]
8.5,[ 0.88114417  0.01084685 -0.04403216  0.00436049],[ 1.25080379  0.07801929 -0.51863707  0.01651118]
8.6,[ 0.8807402   0.01080108 -0.04384638  0.00434209],[ 1.2507414   0.07800883 -0.51856755  0.01650897]
8.7,[ 0.88033639  0.01075534 -0.04366067  0.0043237 ],[ 1.25067828  0.07799825 -0.5184972   0.01650673]
8.8,[ 0.8799316   0.01070948 -0.04347452  0.00430527],[ 1.25061424  0.07798752 -0.51842584  0.01650446]
8.9,[ 0.8795281   0.01066377 -0.04328895  0.00428689],[ 1.25054964  0.07797669 -0.51835385  0.01650217]
9.0,[ 0.87912363  0.01061795 -0.04310294  0.00426847],[ 1.25048411  0.0779657  -0.51828083  0.01649984]
9.1,[ 0.87871932  0.01057214 -0.04291701  0.00425006],[ 1.25041785  0.07795459 -0.51820698  0.01649749]
9.2,[ 0.87831516  0.01052636 -0.04273114  0.00423165],[ 1.25035084  0.07794336 -0.51813231  0.01649511]
9.3,[ 0.87791117  0.01048059 -0.04254535  0.00421325],[ 1.25028309  0.077932   -0.51805681  0.01649271]
9.4,[ 0.87750621  0.01043471 -0.04235912  0.00419481],[ 1.2502144   0.07792049 -0.51798027  0.01649027]
9.5,[ 0.87710142  0.01038886 -0.04217296  0.00417637],[ 1.25014497  0.07790885 -0.5179029   0.01648781]
9.6,[ 0.87669791  0.01034314 -0.04198739  0.004158  ],[ 1.25007499  0.07789712 -0.51782491  0.01648533]
9.7,[ 0.87629232  0.01029719 -0.04180087  0.00413952],[ 1.25000387  0.0778852  -0.51774566  0.01648281]
9.8,[ 0.87588802  0.01025139 -0.04161493  0.00412111],[ 1.2499322   0.07787318 -0.51766579  0.01648026]
9.9,[ 0.87548276  0.01020548 -0.04142856  0.00410265],[ 1.24985958  0.07786101 -0.51758487  0.01647769]
10.0,[ 0.87507879  0.01015972 -0.04124278  0.00408426],[ 1.24978642  0.07784874 -0.51750334  0.01647509]
10.1,[ 0.87467386  0.01011384 -0.04105656  0.00406582],[ 1.2497123   0.07783632 -0.51742074  0.01647246]
10.2,[ 0.87426798  0.01006786 -0.0408699   0.00404733],[ 1.24963723  0.07782373 -0.51733708  0.0164698 ]
10.3,[ 0.8738634   0.01002203 -0.04068384  0.00402891],[ 1.24956161  0.07781106 -0.51725282  0.01646712]
10.4,[ 0.87345786  0.00997608 -0.04049734  0.00401044],[ 1.24948503  0.07779822 -0.51716748  0.0164644 ]
10.5,[ 0.8730525   0.00993016 -0.04031092  0.00399198],[ 1.2494077   0.07778526 -0.5170813   0.01646166]
10.6,[ 0.8726473   0.00988426 -0.04012458  0.00397352],[ 1.24932962  0.07777217 -0.51699428  0.01645889]
10.7,[ 0.87224229  0.00983837 -0.03993832  0.00395508],[ 1.24925078  0.07775895 -0.51690643  0.01645609]
10.8,[ 0.87183632  0.00979238 -0.03975162  0.00393659],[ 1.24917096  0.07774557 -0.51681748  0.01645326]
10.9,[ 0.87143053  0.00974641 -0.039565    0.00391811],[ 1.24909039  0.07773206 -0.5167277   0.0164504 ]
11.0,[ 0.87102493  0.00970046 -0.03937847  0.00389964],[ 1.24900906  0.07771843 -0.51663706  0.01644751]
11.1,[ 0.87061949  0.00965453 -0.03919202  0.00388117],[ 1.24892697  0.07770467 -0.51654559  0.0164446 ]
11.2,[ 0.87021312  0.0096085  -0.03900513  0.00386266],[ 1.2488439   0.07769074 -0.51645301  0.01644165]
11.3,[ 0.86980693  0.00956248 -0.03881833  0.00384416],[ 1.24876007  0.07767669 -0.51635959  0.01643868]
11.4,[ 0.86940092  0.00951648 -0.03863161  0.00382567],[ 1.24867547  0.07766251 -0.51626532  0.01643568]
11.5,[ 0.86899509  0.00947051 -0.03844498  0.00380719],[ 1.24859011  0.0776482  -0.5161702   0.01643265]
11.6,[ 0.86858833  0.00942443 -0.03825792  0.00378867],[ 1.24850376  0.07763372 -0.51607397  0.01642959]
11.7,[ 0.86818176  0.00937837 -0.03807094  0.00377015],[ 1.24841664  0.07761912 -0.51597688  0.0164265 ]
11.8,[ 0.86777537  0.00933233 -0.03788405  0.00375164],[ 1.24832875  0.07760438 -0.51587895  0.01642338]
11.9,[ 0.86736805  0.00928618 -0.03769673  0.00373309],[ 1.24823986  0.07758948 -0.51577988  0.01642022]
12.0,[ 0.86696203  0.00924019 -0.03751001  0.0037146 ],[ 1.24815044  0.07757449 -0.51568024  0.01641705]
12.1,[ 0.86655509  0.00919409 -0.03732286  0.00369607],[ 1.24806001  0.07755933 -0.51557947  0.01641384]
12.2,[ 0.86614722  0.00914788 -0.03713529  0.00367749],[ 1.24796856  0.077544   -0.51547756  0.0164106 ]
12.3,[ 0.86574066  0.00910182 -0.03694832  0.00365898],[ 1.24787659  0.07752858 -0.51537507  0.01640734]
12.4,[ 0.86533318  0.00905566 -0.03676092  0.00364042],[ 1.2477836   0.077513   -0.51527144  0.01640404]
12.5,[ 0.86492589  0.00900952 -0.03657362  0.00362187],[ 1.24768984  0.07749728 -0.51516695  0.01640071]
12.6,[ 0.8645188   0.0089634  -0.0363864   0.00360333],[ 1.2475953   0.07748143 -0.5150616   0.01639736]
12.7,[ 0.86411079  0.00891718 -0.03619876  0.00358475],[ 1.24749973  0.07746541 -0.5149551   0.01639397]
12.8,[ 0.86370297  0.00887098 -0.03601121  0.00356618],[ 1.24740338  0.07744926 -0.51484773  0.01639055]
12.9,[ 0.86329536  0.0088248  -0.03582376  0.00354761],[ 1.24730626  0.07743297 -0.5147395   0.0163871 ]
13.0,[ 0.86288683  0.00877852 -0.03563588  0.00352901],[ 1.24720809  0.07741652 -0.5146301   0.01638362]
13.1,[ 0.86247961  0.00873238 -0.03544861  0.00351046],[ 1.24710941  0.07739998 -0.51452014  0.01638012]
13.2,[ 0.86207038  0.00868602 -0.03526041  0.00349183],[ 1.24700941  0.07738321 -0.5144087   0.01637657]
13.3,[ 0.86166246  0.00863981 -0.03507281  0.00347325],[ 1.2469089   0.07736636 -0.5142967   0.01637301]
13.4,[ 0.86125363  0.0085935  -0.0348848   0.00345463],[ 1.24680734  0.07734934 -0.51418352  0.0163694 ]
13.5,[ 0.86084501  0.0085472  -0.03469688  0.00343602],[ 1.24670499  0.07733218 -0.51406946  0.01636577]
13.6,[ 0.8604366   0.00850093 -0.03450905  0.00341742],[ 1.24660186  0.07731489 -0.51395453  0.01636211]
13.7,[ 0.86002728  0.00845456 -0.03432082  0.00339878],[ 1.24649766  0.07729742 -0.51383842  0.01635842]
13.8,[ 0.85961817  0.00840822 -0.03413268  0.00338015],[ 1.24639267  0.07727982 -0.51372142  0.01635469]
13.9,[ 0.85920928  0.00836189 -0.03394463  0.00336152],[ 1.2462869   0.07726209 -0.51360355  0.01635094]
14.0,[ 0.85879949  0.00831547 -0.03375617  0.00334286],[ 1.24618005  0.07724418 -0.51348448  0.01634715]
14.1,[ 0.85838991  0.00826907 -0.03356782  0.00332421],[ 1.2460724   0.07722614 -0.51336452  0.01634333]
14.2,[ 0.85798055  0.00822269 -0.03337956  0.00330556],[ 1.24596397  0.07720796 -0.51324369  0.01633948]
14.3,[ 0.8575714   0.00817634 -0.03319139  0.00328693],[ 1.24585474  0.07718965 -0.51312197  0.01633561]
14.4,[ 0.85716136  0.00812989 -0.03300282  0.00326826],[ 1.24574443  0.07717115 -0.51299904  0.01633169]
14.5,[ 0.85675044  0.00808334 -0.03281385  0.00324954],[ 1.24563302  0.07715248 -0.51287488  0.01632774]
14.6,[ 0.85634084  0.00803694 -0.03262548  0.00323089],[ 1.24552111  0.07713372 -0.51275018  0.01632377]
14.7,[ 0.85593036  0.00799043 -0.0324367   0.00321219],[ 1.2454081   0.07711477 -0.51262424  0.01631976]
14.8,[ 0.85552009  0.00794396 -0.03224803  0.00319351],[ 1.2452943   0.0770957  -0.51249742  0.01631572]
14.9,[ 0.85510896  0.00789738 -0.03205895  0.00317479],[ 1.24517938  0.07707643 -0.51236936  0.01631165]
15.0,[ 0.85469804  0.00785083 -0.03186998  0.00315607],[ 1.24506367  0.07705703 -0.51224041  0.01630754]
15.1,[ 0.85428735  0.0078043  -0.03168111  0.00313737],[ 1.24494714  0.0770375  -0.51211056  0.01630341]
15.2,[ 0.85387579  0.00775768 -0.03149184  0.00311862],[ 1.24482951  0.07701778 -0.51197947  0.01629923]
15.3,[ 0.85346445  0.00771108 -0.03130267  0.00309989],[ 1.24471106  0.07699792 -0.51184747  0.01629503]
15.4,[ 0.85305335  0.0076645  -0.03111361  0.00308117],[ 1.24459181  0.07697793 -0.51171458  0.0162908 ]
15.5,[ 0.85264138  0.00761783 -0.03092415  0.00306241],[ 1.24447143  0.07695775 -0.51158043  0.01628653]
15.6,[ 0.85222964  0.00757119 -0.0307348   0.00304366],[ 1.24435023  0.07693744 -0.51144538  0.01628223]
15.7,[ 0.85181813  0.00752457 -0.03054555  0.00302491],[ 1.24422823  0.07691698 -0.51130942  0.0162779 ]
15.8,[ 0.85140576  0.00747785 -0.03035591  0.00300613],[ 1.24410509  0.07689634 -0.51117219  0.01627353]
15.9,[ 0.85099363  0.00743116 -0.03016638  0.00298737],[ 1.24398113  0.07687556 -0.51103406  0.01626914]
16.0,[ 0.85058064  0.00738438 -0.02997645  0.00296856],[ 1.24385603  0.07685459 -0.51089465  0.0162647 ]
16.1,[ 0.85016789  0.00733762 -0.02978663  0.00294976],[ 1.2437301   0.07683348 -0.51075432  0.01626023]
16.2,[ 0.84975539  0.00729088 -0.02959693  0.00293097],[ 1.24360336  0.07681223 -0.51061308  0.01625573]
16.3,[ 0.84934203  0.00724406 -0.02940683  0.00291215],[ 1.24347546  0.07679079 -0.51047055  0.0162512 ]
16.4,[ 0.84892891  0.00719725 -0.02921684  0.00289333],[ 1.24334674  0.07676921 -0.51032711  0.01624663]
16.5,[ 0.84851495  0.00715036 -0.02902647  0.00287448],[ 1.24321685  0.07674744 -0.51018237  0.01624202]
16.6,[ 0.84810123  0.00710349 -0.0288362   0.00285564],[ 1.24308614  0.07672553 -0.5100367   0.01623739]
16.7,[ 0.84768776  0.00705665 -0.02864606  0.00283681],[ 1.2429546   0.07670347 -0.50989011  0.01623272]
16.8,[ 0.84727345  0.00700971 -0.02845552  0.00281794],[ 1.24282188  0.07668123 -0.50974222  0.01622801]
16.9,[ 0.84685939  0.0069628  -0.0282651   0.00279908],[ 1.24268833  0.07665884 -0.50959339  0.01622327]
17.0,[ 0.84644558  0.00691592 -0.0280748   0.00278024],[ 1.24255395  0.07663631 -0.50944364  0.0162185 ]
17.1,[ 0.84603094  0.00686895 -0.02788411  0.00276135],[ 1.24241839  0.07661359 -0.50929257  0.0162137 ]
17.2,[ 0.84561655  0.00682201 -0.02769354  0.00274248],[ 1.24228199  0.07659072 -0.50914057  0.01620886]
17.3,[ 0.84520134  0.00677497 -0.02750259  0.00272357],[ 1.24214439  0.07656765 -0.50898724  0.01620397]
17.4,[ 0.84478638  0.00672796 -0.02731175  0.00270467],[ 1.24200596  0.07654445 -0.50883297  0.01619906]
17.5,[ 0.84437059  0.00668085 -0.02712054  0.00268574],[ 1.24186632  0.07652104 -0.50867736  0.01619411]
17.6,[ 0.84395507  0.00663378 -0.02692945  0.00266681],[ 1.24172584  0.07649749 -0.50852081  0.01618913]
17.7,[ 0.84353981  0.00658674 -0.02673847  0.0026479 ],[ 1.24158452  0.0764738  -0.50836333  0.01618411]
17.8,[ 0.84312373  0.0065396  -0.02654713  0.00262895],[ 1.24144198  0.0764499  -0.50820449  0.01617906]
17.9,[ 0.84270791  0.00649249 -0.0263559   0.00261001],[ 1.2412986   0.07642587 -0.5080447   0.01617397]
18.0,[ 0.84229128  0.00644529 -0.0261643   0.00259104],[ 1.24115399  0.07640163 -0.50788356  0.01616884]
18.1,[ 0.84187492  0.00639812 -0.02597282  0.00257208],[ 1.24100853  0.07637724 -0.50772147  0.01616368]
18.2,[ 0.84145775  0.00635086 -0.02578097  0.00255308],[ 1.24086185  0.07635265 -0.507558    0.01615847]
18.3,[ 0.84104086  0.00630364 -0.02558924  0.00253409],[ 1.2407143   0.07632792 -0.50739358  0.01615324]
18.4,[ 0.84062423  0.00625644 -0.02539764  0.00251512],[ 1.24056591  0.07630304 -0.50722821  0.01614798]
18.5,[ 0.8402068   0.00620915 -0.02520568  0.00249611],[ 1.24041627  0.07627796 -0.50706146  0.01614267]
18.6,[ 0.83978965  0.00616189 -0.02501383  0.00247711],[ 1.24026577  0.07625273 -0.50689375  0.01613733]
18.7,[ 0.8393717   0.00611454 -0.02482163  0.00245808],[ 1.24011403  0.07622729 -0.50672465  0.01613194]
18.8,[ 0.83895296  0.0060671  -0.02462905  0.00243901],[ 1.23996102  0.07620164 -0.50655415  0.01612652]
18.9,[ 0.83853557  0.00601982 -0.0244371   0.00242   ],[ 1.23980755  0.07617591 -0.50638312  0.01612107]
19.0,[ 0.83811632  0.00597232 -0.02424429  0.0024009 ],[ 1.23965242  0.07614991 -0.50621024  0.01611557]
19.1,[ 0.83769842  0.00592498 -0.02405211  0.00238187],[ 1.23949682  0.07612382 -0.50603684  0.01611005]
19.2,[ 0.83727974  0.00587755 -0.02385956  0.0023628 ],[ 1.23933994  0.07609752 -0.50586203  0.01610448]
19.3,[ 0.83686028  0.00583003 -0.02366666  0.0023437 ],[ 1.2391818   0.07607101 -0.50568579  0.01609887]
19.4,[ 0.8364411   0.00578254 -0.02347389  0.00232461],[ 1.23902277  0.07604436 -0.50550858  0.01609323]
19.5,[ 0.83602115  0.00573496 -0.02328076  0.00230548],[ 1.23886247  0.07601748 -0.50532994  0.01608754]
19.6,[ 0.83560149  0.00568742 -0.02308776  0.00228637],[ 1.23870128  0.07599046 -0.50515032  0.01608182]
19.7,[ 0.83518213  0.00563991 -0.0228949   0.00226727],[ 1.23853922  0.07596329 -0.50496972  0.01607607]
19.8,[ 0.83476199  0.00559232 -0.02270169  0.00224814],[ 1.23837586  0.07593591 -0.50478768  0.01607028]
19.9,[ 0.83434109  0.00554463 -0.02250812  0.00222897],[ 1.2382112   0.0759083  -0.50460418  0.01606444]
20.0,[ 0.83392049  0.00549698 -0.02231469  0.00220982],[ 1.23804565  0.07588055 -0.5044197   0.01605856]
20.1,[ 0.83349912  0.00544925 -0.02212091  0.00219063],[ 1.2378788   0.07585258 -0.50423376  0.01605264]
20.2,[ 0.83307806  0.00540155 -0.02192727  0.00217145],[ 1.23771105  0.07582446 -0.50404682  0.01604669]
20.3,[ 0.8326573   0.00535388 -0.02173377  0.00215229],[ 1.23754241  0.07579619 -0.5038589   0.01604071]
20.4,[ 0.83223579  0.00530613 -0.02153992  0.00213309],[ 1.23737245  0.0757677  -0.5036695   0.01603468]
20.5,[ 0.83181352  0.00525829 -0.02134573  0.00211386],[ 1.23720116  0.07573899 -0.50347862  0.0160286 ]
20.6,[ 0.83139157  0.00521049 -0.02115168  0.00209464],[ 1.23702898  0.07571012 -0.50328674  0.0160225 ]
20.7,[ 0.83096887  0.0051626  -0.02095729  0.00207539],[ 1.23685545  0.07568103 -0.50309337  0.01601634]
20.8,[ 0.83054648  0.00511475 -0.02076304  0.00205616],[ 1.23668103  0.07565179 -0.502899    0.01601015]
20.9,[ 0.83012336  0.00506682 -0.02056845  0.00203689],[ 1.23650526  0.07562233 -0.50270312  0.01600392]
21.0,[ 0.82970055  0.00501892 -0.02037401  0.00201763],[ 1.23632858  0.07559271 -0.50250624  0.01599765]
21.1,[ 0.829277    0.00497094 -0.02017922  0.00199834],[ 1.23615055  0.07556286 -0.50230784  0.01599133]
21.2,[ 0.82885378  0.00492299 -0.01998459  0.00197907],[ 1.23597161  0.07553287 -0.50210843  0.01598498]
21.3,[ 0.82842983  0.00487496 -0.01978962  0.00195976],[ 1.2357913   0.07550264 -0.50190751  0.01597859]
21.4,[ 0.8280062   0.00482697 -0.0195948   0.00194047],[ 1.23561008  0.07547226 -0.50170556  0.01597216]
21.5,[ 0.82758185  0.00477889 -0.01939965  0.00192114],[ 1.23542749  0.07544165 -0.50150209  0.01596568]
21.6,[ 0.82715677  0.00473074 -0.01920416  0.00190178],[ 1.23524353  0.07541081 -0.50129708  0.01595915]
21.7,[ 0.82673203  0.00468262 -0.01900883  0.00188244],[ 1.23505864  0.07537982 -0.50109104  0.01595259]
21.8,[ 0.82630762  0.00463454 -0.01881365  0.00186311],[ 1.23487282  0.07534867 -0.50088397  0.015946  ]
21.9,[ 0.8258825   0.00458638 -0.01861814  0.00184375],[ 1.23468562  0.07531729 -0.50067536  0.01593936]
22.0,[ 0.82545667  0.00453814 -0.01842231  0.00182435],[ 1.23449702  0.07528567 -0.50046519  0.01593267]
22.1,[ 0.82503013  0.00448982 -0.01822615  0.00180493],[ 1.23430702  0.07525382 -0.50025346  0.01592593]
22.2,[ 0.82460497  0.00444165 -0.01803063  0.00178557],[ 1.23411655  0.07522189 -0.5000412   0.01591917]
22.3,[ 0.82417807  0.00439329 -0.0178343   0.00176612],[ 1.23392421  0.07518965 -0.49982686  0.01591235]
22.4,[ 0.82375152  0.00434497 -0.01763814  0.0017467 ],[ 1.23373092  0.07515724 -0.49961147  0.01590549]
22.5,[ 0.82332427  0.00429656 -0.01744165  0.00172724],[ 1.23353622  0.0751246  -0.4993945   0.01589858]
22.6,[ 0.82289737  0.0042482  -0.01724533  0.0017078 ],[ 1.23334057  0.07509181 -0.49917647  0.01589164]
22.7,[ 0.82246978  0.00419976 -0.01704869  0.00168832],[ 1.23314349  0.07505877 -0.49895685  0.01588465]
22.8,[ 0.82204255  0.00415136 -0.01685221  0.00166887],[ 1.23294547  0.07502557 -0.49873617  0.01587762]
22.9,[ 0.82161463  0.00410288 -0.01665541  0.00164938],[ 1.232746    0.07499213 -0.4985139   0.01587055]
23.0,[ 0.82118603  0.00405433 -0.01645831  0.00162986],[ 1.2325451   0.07495846 -0.49829001  0.01586342]
23.1,[ 0.8207578   0.00400581 -0.01626137  0.00161036],[ 1.23234323  0.07492462 -0.49806506  0.01585626]
23.2,[ 0.82032889  0.00395722 -0.01606412  0.00159082],[ 1.23213992  0.07489053 -0.49783849  0.01584905]
23.3,[ 0.8198993   0.00390856 -0.01586656  0.00157126],[ 1.23193514  0.0748562  -0.49761029  0.01584178]
23.4,[ 0.81947009  0.00385993 -0.01566917  0.00155171],[ 1.2317294   0.07482171 -0.49738102  0.01583448]
23.5,[ 0.81904125  0.00381135 -0.01547195  0.00153218],[ 1.23152269  0.07478706 -0.49715067  0.01582715]
23.6,[ 0.8186107   0.00376257 -0.01527395  0.00151257],[ 1.23131401  0.07475208 -0.49691812  0.01581975]
23.7,[ 0.81818054  0.00371384 -0.01507613  0.00149298],[ 1.23110436  0.07471693 -0.49668448  0.01581231]
23.8,[ 0.81774972  0.00366503 -0.014878    0.00147336],[ 1.23089322  0.07468154 -0.49644919  0.01580482]
23.9,[ 0.81731928  0.00361627 -0.01468004  0.00145376],[ 1.2306811   0.07464598 -0.49621281  0.01579729]
24.0,[ 0.81688819  0.00356743 -0.01448179  0.00143413],[ 1.23046749  0.07461017 -0.49597477  0.01578971]
24.1,[ 0.81645748  0.00351864 -0.01428372  0.00141451],[ 1.23025289  0.0745742  -0.49573563  0.0157821 ]
24.2,[ 0.81602511  0.00346966 -0.01408487  0.00139482],[ 1.23003628  0.07453788 -0.49549424  0.01577442]
24.3,[ 0.81559415  0.00342084 -0.01388668  0.00137519],[ 1.22981919  0.07450149 -0.49525232  0.01576671]
24.4,[ 0.81516153  0.00337182 -0.01368773  0.00135549],[ 1.22960007  0.07446476 -0.49500814  0.01575894]
24.5,[ 0.8147293   0.00332286 -0.01348895  0.00133581],[ 1.22937995  0.07442786 -0.49476285  0.01575113]
24.6,[ 0.81429644  0.00327382 -0.01328989  0.00131609],[ 1.22915831  0.0743907  -0.49451586  0.01574327]
