angle,pesos_first,pesos_second
-20.5,[ 0.93467269  0.01804891 -0.07018471  0.00737121],[ 1.1004694   0.05528425 -0.35283496  0.01249835]
-20.4,[ 0.93435039  0.01800994 -0.07003317  0.0073553 ],[ 1.10058885  0.05530521 -0.35296873  0.01250309]
-20.3,[ 0.9340289   0.01797106 -0.06988201  0.00733942],[ 1.10070737  0.05532601 -0.35310146  0.01250779]
-20.2,[ 0.9337082   0.01793229 -0.06973123  0.00732359],[ 1.10082498  0.05534664 -0.35323316  0.01251246]
-20.1,[ 0.9333875   0.01789351 -0.06958045  0.00730775],[ 1.10094196  0.05536717 -0.35336416  0.0125171 ]
-20.0,[ 0.9330668   0.01785474 -0.06942966  0.00729191],[ 1.10105832  0.05538758 -0.35349447  0.01252172]
-19.9,[ 0.9327469   0.01781606 -0.06927926  0.00727612],[ 1.10117376  0.05540784 -0.35362375  0.0125263 ]
-19.8,[ 0.93242699  0.01777738 -0.06912884  0.00726032],[ 1.10128859  0.05542799 -0.35375234  0.01253085]
-19.7,[ 0.93210789  0.01773879 -0.06897881  0.00724456],[ 1.10140251  0.05544798 -0.35387992  0.01253537]
-19.6,[ 0.9317896   0.01770031 -0.06882916  0.00722884],[ 1.10151553  0.05546781 -0.35400648  0.01253985]
-19.5,[ 0.9314713   0.01766182 -0.0686795   0.00721313],[ 1.10162793  0.05548753 -0.35413236  0.01254431]
-19.4,[ 0.931153    0.01762334 -0.06852985  0.00719741],[ 1.10173973  0.05550715 -0.35425755  0.01254875]
-19.3,[ 0.9308355   0.01758495 -0.06838057  0.00718173],[ 1.10185062  0.05552661 -0.35438174  0.01255315]
-19.2,[ 0.93051801  0.01754656 -0.06823129  0.00716605],[ 1.10196091  0.05554596 -0.35450524  0.01255752]
-19.1,[ 0.93020131  0.01750827 -0.06808239  0.00715041],[ 1.10207031  0.05556515 -0.35462775  0.01256186]
-19.0,[ 0.92988543  0.01747007 -0.06793387  0.00713482],[ 1.10217882  0.05558419 -0.35474927  0.01256616]
-18.9,[ 0.92956873  0.01743178 -0.06778497  0.00711918],[ 1.102287    0.05560318 -0.35487042  0.01257046]
-18.8,[ 0.92925366  0.01739369 -0.06763683  0.00710362],[ 1.10239403  0.05562196 -0.35499028  0.0125747 ]
-18.7,[ 0.92893777  0.01735549 -0.06748831  0.00708802],[ 1.10250073  0.05564068 -0.35510976  0.01257893]
-18.6,[ 0.92862269  0.01731739 -0.06734017  0.00707246],[ 1.10260655  0.05565925 -0.35522827  0.01258313]
-18.5,[ 0.92830841  0.0172794  -0.0671924   0.00705694],[ 1.1027115   0.05567766 -0.3553458   0.01258729]
-18.4,[ 0.92799414  0.0172414  -0.06704464  0.00704142],[ 1.10281585  0.05569597 -0.35546266  0.01259143]
-18.3,[ 0.92768068  0.0172035  -0.06689726  0.00702595],[ 1.10291934  0.05571413 -0.35557855  0.01259554]
-18.2,[ 0.92736722  0.01716559 -0.06674988  0.00701047],[ 1.10302223  0.05573218 -0.35569377  0.01259962]
-18.1,[ 0.92705375  0.01712769 -0.0666025   0.00699499],[ 1.10312453  0.05575013 -0.35580833  0.01260368]
-18.0,[ 0.9267411   0.01708989 -0.0664555   0.00697955],[ 1.10322596  0.05576793 -0.35592192  0.0126077 ]
-17.9,[ 0.92642845  0.01705209 -0.0663085   0.00696411],[ 1.1033268   0.05578563 -0.35603485  0.0126117 ]
-17.8,[ 0.92611661  0.01701438 -0.06616188  0.00694871],[ 1.10342679  0.05580317 -0.35614682  0.01261567]
-17.7,[ 0.92580477  0.01697668 -0.06601526  0.00693331],[ 1.10352619  0.05582061 -0.35625814  0.01261961]
-17.6,[ 0.92549375  0.01693907 -0.06586903  0.00691795],[ 1.10362475  0.05583791 -0.3563685   0.01262352]
-17.5,[ 0.92518272  0.01690147 -0.06572279  0.0069026 ],[ 1.10372271  0.0558551  -0.35647821  0.01262741]
-17.4,[ 0.9248717   0.01686386 -0.06557656  0.00688724],[ 1.10382009  0.05587218 -0.35658726  0.01263127]
-17.3,[ 0.92456149  0.01682635 -0.0654307   0.00687192],[ 1.10391663  0.05588912 -0.35669537  0.0126351 ]
-17.2,[ 0.92425128  0.01678884 -0.06528485  0.0068566 ],[ 1.10401258  0.05590596 -0.35680283  0.01263891]
-17.1,[ 0.92394189  0.01675144 -0.06513939  0.00684132],[ 1.10410771  0.05592265 -0.35690935  0.01264268]
-17.0,[ 0.9236325   0.01671403 -0.06499392  0.00682605],[ 1.10420224  0.05593924 -0.35701522  0.01264643]
-16.9,[ 0.92332392  0.01667672 -0.06484884  0.00681081],[ 1.10429596  0.05595568 -0.35712016  0.01265015]
-16.8,[ 0.92301535  0.01663941 -0.06470375  0.00679557],[ 1.10438909  0.05597202 -0.35722446  0.01265384]
-16.7,[ 0.92270679  0.0166021  -0.06455867  0.00678033],[ 1.10448164  0.05598826 -0.3573281   0.01265751]
-16.6,[ 0.92239903  0.01656489 -0.06441398  0.00676514],[ 1.10457337  0.05600436 -0.35743083  0.01266115]
-16.5,[ 0.92209129  0.01652768 -0.06426928  0.00674994],[ 1.10466453  0.05602035 -0.35753291  0.01266477]
-16.4,[ 0.92178354  0.01649047 -0.06412459  0.00673474],[ 1.10475511  0.05603624 -0.35763435  0.01266836]
-16.3,[ 0.92147662  0.01645336 -0.06398028  0.00671959],[ 1.10484487  0.056052   -0.35773487  0.01267192]
-16.2,[ 0.9211697   0.01641625 -0.06383598  0.00670443],[ 1.10493407  0.05606765 -0.35783475  0.01267546]
-16.1,[ 0.9208636   0.01637924 -0.06369206  0.00668932],[ 1.10502245  0.05608315 -0.35793373  0.01267897]
-16.0,[ 0.9205575   0.01634223 -0.06354814  0.0066742 ],[ 1.10511026  0.05609856 -0.35803207  0.01268245]
-15.9,[ 0.92025141  0.01630522 -0.06340423  0.00665909],[ 1.10519751  0.05611387 -0.35812977  0.01268591]
-15.8,[ 0.91994614  0.01626831 -0.06326069  0.00664401],[ 1.10528395  0.05612904 -0.35822658  0.01268934]
-15.7,[ 0.91964087  0.0162314  -0.06311717  0.00662894],[ 1.10536983  0.05614411 -0.35832274  0.01269275]
-15.6,[ 0.91933642  0.01619458 -0.06297402  0.0066139 ],[ 1.10545491  0.05615904 -0.35841802  0.01269612]
-15.5,[ 0.91903198  0.01615777 -0.06283089  0.00659887],[ 1.10553942  0.05617387 -0.35851267  0.01269947]
-15.4,[ 0.91872755  0.01612097 -0.06268775  0.00658384],[ 1.10562337  0.0561886  -0.35860668  0.0127028 ]
-15.3,[ 0.91842394  0.01608426 -0.062545    0.00656885],[ 1.10570653  0.05620319 -0.35869981  0.0127061 ]
-15.2,[ 0.91812034  0.01604755 -0.06240226  0.00655385],[ 1.10578913  0.05621768 -0.35879231  0.01270938]
-15.1,[ 0.91781675  0.01601084 -0.06225951  0.00653886],[ 1.10587117  0.05623208 -0.35888418  0.01271263]
-15.0,[ 0.91751397  0.01597423 -0.06211716  0.00652391],[ 1.10595243  0.05624633 -0.35897518  0.01271586]
-14.9,[ 0.91721121  0.01593762 -0.06197481  0.00650896],[ 1.10603313  0.05626049 -0.35906555  0.01271906]
-14.8,[ 0.91690845  0.01590102 -0.06183246  0.00649401],[ 1.10611326  0.05627455 -0.35915529  0.01272224]
-14.7,[ 0.91660652  0.01586451 -0.0616905   0.0064791 ],[ 1.10619263  0.05628848 -0.35924416  0.01272539]
-14.6,[ 0.9163046   0.015828   -0.06154855  0.00646419],[ 1.10627143  0.05630231 -0.35933242  0.01272851]
-14.5,[ 0.9160035   0.0157916  -0.06140698  0.00644932],[ 1.10634948  0.056316   -0.35941981  0.01273161]
-14.4,[ 0.9157016   0.0157551  -0.06126503  0.00643442],[ 1.10642717  0.05632963 -0.35950682  0.01273469]
-14.3,[ 0.91540052  0.01571869 -0.06112347  0.00641955],[ 1.1065041   0.05634313 -0.35959297  0.01273774]
-14.2,[ 0.91510026  0.01568239 -0.0609823   0.00640472],[ 1.10658027  0.0563565  -0.35967827  0.01274076]
-14.1,[ 0.91480002  0.01564608 -0.06084113  0.0063899 ],[ 1.10665589  0.05636977 -0.35976295  0.01274376]
-14.0,[ 0.91449979  0.01560978 -0.06069997  0.00637507],[ 1.10673095  0.05638294 -0.35984701  0.01274674]
-13.9,[ 0.91419957  0.01557348 -0.06055882  0.00636025],[ 1.10680547  0.05639601 -0.35993046  0.0127497 ]
-13.8,[ 0.91390018  0.01553728 -0.06041805  0.00634546],[ 1.10687923  0.05640896 -0.36001306  0.01275262]
-13.7,[ 0.9136008   0.01550109 -0.06027729  0.00633068],[ 1.10695244  0.0564218  -0.36009505  0.01275553]
-13.6,[ 0.91330143  0.01546489 -0.06013654  0.00631589],[ 1.10702511  0.05643455 -0.36017642  0.01275841]
-13.5,[ 0.91300289  0.01542879 -0.05999617  0.00630115],[ 1.10709703  0.05644717 -0.36025697  0.01276126]
-13.4,[ 0.91270436  0.0153927  -0.05985581  0.00628641],[ 1.1071684   0.0564597  -0.36033689  0.01276409]
-13.3,[ 0.91240584  0.0153566  -0.05971546  0.00627167],[ 1.10723923  0.05647212 -0.36041621  0.0127669 ]
-13.2,[ 0.91210816  0.01532061 -0.0595755   0.00625697],[ 1.10730932  0.05648442 -0.3604947   0.01276968]
-13.1,[ 0.91180967  0.01528452 -0.05943516  0.00624223],[ 1.10737906  0.05649666 -0.3605728   0.01277245]
-13.0,[ 0.91151282  0.01524863 -0.05929559  0.00622757],[ 1.10744787  0.05650873 -0.36064986  0.01277518]
-12.9,[ 0.91121518  0.01521264 -0.05915564  0.00621288],[ 1.10751633  0.05652075 -0.36072652  0.01277789]
-12.8,[ 0.91091837  0.01517675 -0.05901609  0.00619822],[ 1.10758406  0.05653263 -0.36080237  0.01278058]
-12.7,[ 0.91062157  0.01514086 -0.05887654  0.00618356],[ 1.10765125  0.05654442 -0.36087761  0.01278325]
-12.6,[ 0.91032479  0.01510498 -0.05873701  0.00616891],[ 1.1077179   0.05655611 -0.36095225  0.01278589]
-12.5,[ 0.91002883  0.0150692  -0.05859786  0.00615429],[ 1.10778383  0.05656768 -0.36102608  0.01278851]
-12.4,[ 0.9097329   0.01503341 -0.05845871  0.00613968],[ 1.10784921  0.05657916 -0.36109931  0.0127911 ]
-12.3,[ 0.90943698  0.01499763 -0.05831958  0.00612507],[ 1.10791406  0.05659053 -0.36117193  0.01279367]
-12.2,[ 0.90914189  0.01496195 -0.05818084  0.0061105 ],[ 1.1079782   0.05660179 -0.36124375  0.01279622]
-12.1,[ 0.908846    0.01492618 -0.05804172  0.00609588],[ 1.10804197  0.05661298 -0.36131517  0.01279875]
-12.0,[ 0.90855095  0.0148905  -0.057903    0.00608131],[ 1.10810504  0.05662404 -0.36138579  0.01280125]
-11.9,[ 0.90825673  0.01485493 -0.05776466  0.00606679],[ 1.10816739  0.05663498 -0.36145562  0.01280372]
-11.8,[ 0.90796171  0.01481926 -0.05762595  0.00605222],[ 1.10822938  0.05664586 -0.36152504  0.01280618]
-11.7,[ 0.90766753  0.01478369 -0.05748763  0.00603769],[ 1.10829067  0.05665662 -0.36159368  0.01280861]
-11.6,[ 0.90737336  0.01474812 -0.05734933  0.00602317],[ 1.10835143  0.05666728 -0.36166171  0.01281102]
-11.5,[ 0.90707922  0.01471256 -0.05721103  0.00600864],[ 1.10841165  0.05667784 -0.36172915  0.01281341]
-11.4,[ 0.9067859   0.01467709 -0.05707312  0.00599416],[ 1.10847117  0.05668829 -0.36179581  0.01281577]
-11.3,[ 0.90649261  0.01464163 -0.05693522  0.00597967],[ 1.10853017  0.05669864 -0.36186188  0.01281811]
-11.2,[ 0.90619933  0.01460617 -0.05679733  0.00596519],[ 1.10858863  0.0567089  -0.36192735  0.01282043]
-11.1,[ 0.90590608  0.01457071 -0.05665945  0.00595071],[ 1.10864656  0.05671906 -0.36199222  0.01282273]
-11.0,[ 0.90561366  0.01453535 -0.05652197  0.00593627],[ 1.10870381  0.05672911 -0.36205633  0.012825  ]
-10.9,[ 0.90532127  0.0145     -0.05638449  0.00592183],[ 1.10876052  0.05673906 -0.36211984  0.01282725]
-10.8,[ 0.90502889  0.01446465 -0.05624702  0.00590739],[ 1.10881671  0.05674892 -0.36218276  0.01282948]
-10.7,[ 0.90473654  0.0144293  -0.05610957  0.00589296],[ 1.10887237  0.05675868 -0.36224509  0.01283169]
-10.6,[ 0.90444502  0.01439405 -0.0559725   0.00587856],[ 1.10892735  0.05676833 -0.36230666  0.01283387]
-10.5,[ 0.90415352  0.01435881 -0.05583545  0.00586417],[ 1.1089818   0.05677789 -0.36236765  0.01283603]
-10.4,[ 0.90386205  0.01432357 -0.05569841  0.00584978],[ 1.10903573  0.05678735 -0.36242804  0.01283817]
-10.3,[ 0.90357061  0.01428833 -0.05556138  0.00583538],[ 1.10908914  0.05679672 -0.36248784  0.01284028]
-10.2,[ 0.90327999  0.01425319 -0.05542474  0.00582103],[ 1.10914187  0.05680597 -0.3625469   0.01284238]
-10.1,[ 0.9029886   0.01421796 -0.05528773  0.00580664],[ 1.10919422  0.05681516 -0.36260552  0.01284445]
-10.0,[ 0.90269803  0.01418282 -0.05515112  0.0057923 ],[ 1.10924591  0.05682423 -0.3626634   0.0128465 ]
-9.9,[ 0.9024083   0.01414779 -0.05501489  0.00577799],[ 1.10929693  0.05683318 -0.36272054  0.01284853]
-9.8,[ 0.90211779  0.01411267 -0.0548783   0.00576364],[ 1.10934757  0.05684207 -0.36277725  0.01285054]
-9.7,[ 0.90182811  0.01407764 -0.05474211  0.00574934],[ 1.10939755  0.05685084 -0.36283322  0.01285252]
-9.6,[ 0.90153765  0.01404252 -0.05460554  0.005735  ],[ 1.10944715  0.05685954 -0.36288876  0.01285449]
-9.5,[ 0.90124884  0.0140076  -0.05446975  0.00572073],[ 1.10949595  0.0568681  -0.36294341  0.01285642]
-9.4,[ 0.90095924  0.01397258 -0.05433359  0.00570643],[ 1.10954437  0.0568766  -0.36299764  0.01285834]
-9.3,[ 0.90066967  0.01393757 -0.05419744  0.00569214],[ 1.10959227  0.056885   -0.36305128  0.01286024]
-9.2,[ 0.90038094  0.01390266 -0.05406169  0.00567788],[ 1.10963951  0.05689329 -0.36310419  0.01286212]
-9.1,[ 0.90009223  0.01386775 -0.05392594  0.00566362],[ 1.10968624  0.05690149 -0.36315652  0.01286397]
-9.0,[ 0.89980356  0.01383285 -0.05379022  0.00564937],[ 1.10973245  0.0569096  -0.36320827  0.0128658 ]
-8.9,[ 0.89951491  0.01379795 -0.0536545   0.00563511],[ 1.10977815  0.05691762 -0.36325944  0.01286762]
-8.8,[ 0.8992271   0.01376315 -0.05351918  0.0056209 ],[ 1.1098232   0.05692552 -0.36330989  0.0128694 ]
-8.7,[ 0.89893851  0.01372826 -0.0533835   0.00560665],[ 1.10986786  0.05693336 -0.3633599   0.01287118]
-8.6,[ 0.89865076  0.01369346 -0.05324821  0.00559244],[ 1.10991188  0.05694108 -0.3634092   0.01287292]
-8.5,[ 0.89836304  0.01365868 -0.05311293  0.00557823],[ 1.10995538  0.05694872 -0.36345792  0.01287465]
-8.4,[ 0.89807535  0.01362389 -0.05297766  0.00556403],[ 1.10999837  0.05695626 -0.36350606  0.01287635]
-8.3,[ 0.8977885   0.01358921 -0.05284279  0.00554986],[ 1.11004073  0.05696369 -0.36355349  0.01287803]
-8.2,[ 0.89750087  0.01355443 -0.05270756  0.00553566],[ 1.11008269  0.05697105 -0.36360048  0.0128797 ]
-8.1,[ 0.89721408  0.01351975 -0.05257272  0.0055215 ],[ 1.11012402  0.05697831 -0.36364677  0.01288134]
-8.0,[ 0.89692733  0.01348508 -0.05243789  0.00550734],[ 1.11016484  0.05698547 -0.36369248  0.01288296]
-7.9,[ 0.8966406   0.01345041 -0.05230308  0.00549318],[ 1.11020515  0.05699254 -0.36373761  0.01288456]
-7.8,[ 0.89635472  0.01341585 -0.05216867  0.00547906],[ 1.11024483  0.0569995  -0.36378205  0.01288613]
-7.7,[ 0.89606806  0.01338119 -0.05203389  0.00546491],[ 1.11028411  0.0570064  -0.36382604  0.01288769]
-7.6,[ 0.89578224  0.01334663 -0.05189951  0.00545079],[ 1.11032277  0.05701318 -0.36386934  0.01288922]
-7.5,[ 0.89549565  0.01331198 -0.05176476  0.00543664],[ 1.11036103  0.05701989 -0.36391218  0.01289074]
-7.4,[ 0.8952099   0.01327743 -0.05163041  0.00542253],[ 1.11039867  0.0570265  -0.36395433  0.01289223]
-7.3,[ 0.89492499  0.01324298 -0.05149645  0.00540846],[ 1.1104357   0.05703299 -0.3639958   0.0128937 ]
-7.2,[ 0.89463931  0.01320844 -0.05136213  0.00539435],[ 1.11047232  0.05703942 -0.36403681  0.01289515]
-7.1,[ 0.89435366  0.0131739  -0.05122783  0.00538025],[ 1.11050843  0.05704576 -0.36407725  0.01289659]
-7.0,[ 0.89406885  0.01313946 -0.05109392  0.00536619],[ 1.11054393  0.05705199 -0.36411701  0.01289799]
-6.9,[ 0.89378408  0.01310503 -0.05096003  0.00535212],[ 1.11057893  0.05705813 -0.3641562   0.01289938]
-6.8,[ 0.89349935  0.0130706  -0.05082616  0.00533806],[ 1.11061342  0.05706418 -0.36419482  0.01290075]
-6.7,[ 0.89321465  0.01303618 -0.0506923   0.005324  ],[ 1.1106474   0.05707014 -0.36423287  0.0129021 ]
-6.6,[ 0.89292999  0.01300176 -0.05055846  0.00530995],[ 1.11068087  0.05707601 -0.36427036  0.01290343]
-6.5,[ 0.89264537  0.01296735 -0.05042464  0.00529589],[ 1.11071384  0.0570818  -0.36430728  0.01290473]
-6.4,[ 0.89236159  0.01293304 -0.05029121  0.00528188],[ 1.11074621  0.05708748 -0.36434353  0.01290602]
-6.3,[ 0.89207704  0.01289863 -0.05015743  0.00526783],[ 1.11077816  0.05709309 -0.36437931  0.01290729]
-6.2,[ 0.89179334  0.01286433 -0.05002404  0.00525382],[ 1.11080952  0.05709859 -0.36441443  0.01290853]
-6.1,[ 0.89150967  0.01283003 -0.04989067  0.00523981],[ 1.11084037  0.057104   -0.36444898  0.01290975]
-6.0,[ 0.89122605  0.01279574 -0.04975731  0.00522581],[ 1.11087072  0.05710933 -0.36448296  0.01291096]
-5.9,[ 0.89094246  0.01276145 -0.04962398  0.0052118 ],[ 1.11090056  0.05711456 -0.36451638  0.01291214]
-5.8,[ 0.89065891  0.01272716 -0.04949066  0.0051978 ],[ 1.1109299   0.05711971 -0.36454924  0.01291331]
-5.7,[ 0.89037621  0.01269298 -0.04935774  0.00518384],[ 1.11095866  0.05712476 -0.36458144  0.01291445]
-5.6,[ 0.89009274  0.01265871 -0.04922446  0.00516984],[ 1.11098699  0.05712973 -0.36461317  0.01291557]
-5.5,[ 0.88981012  0.01262454 -0.04909158  0.00515589],[ 1.11101474  0.0571346  -0.36464424  0.01291667]
-5.4,[ 0.88952754  0.01259037 -0.04895872  0.00514193],[ 1.11104198  0.05713938 -0.36467475  0.01291775]
-5.3,[ 0.8892442   0.01255611 -0.0488255   0.00512794],[ 1.1110688   0.05714408 -0.36470479  0.01291882]
-5.2,[ 0.8889617   0.01252195 -0.04869268  0.00511399],[ 1.11109504  0.05714869 -0.36473417  0.01291986]
-5.1,[ 0.88868004  0.0124879  -0.04856025  0.00510008],[ 1.11112071  0.05715319 -0.36476292  0.01292087]
-5.0,[ 0.88839763  0.01245375 -0.04842747  0.00508614],[ 1.11114595  0.05715762 -0.36479118  0.01292188]
-4.9,[ 0.88811526  0.01241961 -0.04829471  0.0050722 ],[ 1.11117068  0.05716196 -0.36481888  0.01292286]
-4.8,[ 0.88783294  0.01238547 -0.04816197  0.00505825],[ 1.11119492  0.05716621 -0.36484602  0.01292382]
-4.7,[ 0.88755146  0.01235144 -0.04802962  0.00504435],[ 1.11121858  0.05717036 -0.36487252  0.01292476]
-4.6,[ 0.88727002  0.01231741 -0.0478973   0.00503046],[ 1.11124175  0.05717443 -0.36489846  0.01292568]
-4.5,[ 0.88698782  0.01228329 -0.04776462  0.00501652],[ 1.11126448  0.05717842 -0.36492392  0.01292658]
-4.4,[ 0.88670648  0.01224927 -0.04763234  0.00500263],[ 1.11128664  0.05718231 -0.36494874  0.01292746]
-4.3,[ 0.88642518  0.01221526 -0.04750008  0.00498874],[ 1.11130831  0.05718611 -0.364973    0.01292832]
-4.2,[ 0.88614392  0.01218125 -0.04736784  0.00497485],[ 1.11132947  0.05718982 -0.3649967   0.01292916]
-4.1,[ 0.88586271  0.01214725 -0.04723562  0.00496096],[ 1.11135014  0.05719345 -0.36501985  0.01292998]
-4.0,[ 0.88558154  0.01211325 -0.04710342  0.00494708],[ 1.11137031  0.05719699 -0.36504243  0.01293078]
-3.9,[ 0.88530123  0.01207936 -0.04697163  0.00493324],[ 1.11138992  0.05720043 -0.36506439  0.01293155]
-3.8,[ 0.88502016  0.01204538 -0.04683948  0.00491936],[ 1.11140909  0.05720379 -0.36508586  0.01293231]
-3.7,[ 0.88473913  0.0120114  -0.04670735  0.00490548],[ 1.11142776  0.05720707 -0.36510677  0.01293305]
-3.6,[ 0.88445896  0.01197752 -0.04657562  0.00489165],[ 1.11144588  0.05721025 -0.36512706  0.01293377]
-3.5,[ 0.88417883  0.01194365 -0.04644391  0.00487781],[ 1.1114635   0.05721334 -0.36514679  0.01293447]
-3.4,[ 0.88389796  0.01190969 -0.04631185  0.00486394],[ 1.11148068  0.05721635 -0.36516603  0.01293515]
-3.3,[ 0.88361793  0.01187583 -0.04618019  0.00485012],[ 1.1114973   0.05721927 -0.36518465  0.01293581]
-3.2,[ 0.88333795  0.01184198 -0.04604855  0.00483629],[ 1.11151343  0.0572221  -0.36520271  0.01293645]
-3.1,[ 0.88305802  0.01180813 -0.04591693  0.00482247],[ 1.11152907  0.05722484 -0.36522022  0.01293707]
-3.0,[ 0.88277814  0.01177429 -0.04578534  0.00480865],[ 1.1115442   0.0572275  -0.36523717  0.01293767]
-2.9,[ 0.88249831  0.01174046 -0.04565377  0.00479483],[ 1.11155884  0.05723007 -0.36525356  0.01293825]
-2.8,[ 0.88221853  0.01170663 -0.04552223  0.00478101],[ 1.11157298  0.05723255 -0.3652694   0.01293882]
-2.7,[ 0.8819388   0.01167281 -0.04539071  0.0047672 ],[ 1.11158663  0.05723494 -0.36528468  0.01293936]
-2.6,[ 0.88165913  0.01163899 -0.04525921  0.00475339],[ 1.11159978  0.05723725 -0.3652994   0.01293988]
-2.5,[ 0.8813795   0.01160518 -0.04512774  0.00473958],[ 1.11161243  0.05723947 -0.36531357  0.01294038]
-2.4,[ 0.88109993  0.01157138 -0.0449963   0.00472578],[ 1.11162458  0.0572416  -0.36532718  0.01294086]
-2.3,[ 0.88082121  0.01153768 -0.04486525  0.00471201],[ 1.11163621  0.05724364 -0.3653402   0.01294132]
-2.2,[ 0.88054175  0.01150389 -0.04473385  0.00469821],[ 1.11164737  0.0572456  -0.3653527   0.01294177]
-2.1,[ 0.88026313  0.0114702  -0.04460286  0.00468446],[ 1.11165801  0.05724747 -0.36536461  0.01294219]
-2.0,[ 0.87998378  0.01143642 -0.04447151  0.00467066],[ 1.11166818  0.05724925 -0.365376    0.01294259]
-1.9,[ 0.87970527  0.01140275 -0.04434057  0.00465691],[ 1.11167782  0.05725094 -0.3653868   0.01294297]
-1.8,[ 0.87942602  0.01136899 -0.04420927  0.00464312],[ 1.111687    0.05725256 -0.36539708  0.01294334]
-1.7,[ 0.87914763  0.01133532 -0.04407838  0.00462937],[ 1.11169565  0.05725407 -0.36540677  0.01294368]
-1.6,[ 0.87886929  0.01130167 -0.04394751  0.00461563],[ 1.11170381  0.05725551 -0.36541591  0.012944  ]
-1.5,[ 0.87859021  0.01126793 -0.04381629  0.00460185],[ 1.1117115   0.05725685 -0.36542452  0.01294431]
-1.4,[ 0.87831198  0.01123429 -0.04368548  0.00458811],[ 1.11171867  0.05725811 -0.36543255  0.01294459]
-1.3,[ 0.87803381  0.01120065 -0.04355469  0.00457437],[ 1.11172535  0.05725928 -0.36544003  0.01294486]
-1.2,[ 0.8777549   0.01116693 -0.04342355  0.0045606 ],[ 1.11173155  0.05726037 -0.36544697  0.01294511]
-1.1,[ 0.87747684  0.01113331 -0.04329282  0.00454687],[ 1.11173723  0.05726137 -0.36545334  0.01294533]
-1.0,[ 0.87719884  0.0110997  -0.04316211  0.00453314],[ 1.11174243  0.05726228 -0.36545915  0.01294554]
-0.9,[ 0.8769209   0.01106609 -0.04303143  0.00451942],[ 1.11174712  0.05726311 -0.36546441  0.01294572]
-0.8,[ 0.87664302  0.01103249 -0.04290078  0.00450569],[ 1.11175133  0.05726384 -0.36546912  0.01294589]
-0.7,[ 0.8763652   0.0109989  -0.04277016  0.00449197],[ 1.11175504  0.05726449 -0.36547327  0.01294604]
-0.6,[ 0.87608664  0.01096522 -0.04263919  0.00447822],[ 1.11175826  0.05726506 -0.36547688  0.01294616]
-0.5,[ 0.87580894  0.01093164 -0.04250862  0.00446451],[ 1.11176098  0.05726554 -0.36547993  0.01294627]
-0.4,[ 0.8755313   0.01089807 -0.04237808  0.0044508 ],[ 1.1117632   0.05726593 -0.36548242  0.01294636]
-0.3,[ 0.87525371  0.01086451 -0.04224757  0.00443709],[ 1.11176493  0.05726623 -0.36548436  0.01294643]
-0.2,[ 0.87497619  0.01083095 -0.04211709  0.00442339],[ 1.11176617  0.05726645 -0.36548574  0.01294648]
-0.1,[ 0.87469874  0.01079741 -0.04198663  0.00440968],[ 1.11176691  0.05726658 -0.36548657  0.01294651]
0.0,[ 0.87442134  0.01076387 -0.04185621  0.00439599],[ 1.11176716  0.05726662 -0.36548685  0.01294652]
0.1,[ 0.87414401  0.01073033 -0.04172581  0.00438229],[ 1.11176691  0.05726658 -0.36548657  0.01294651]
0.2,[ 0.87386673  0.01069681 -0.04159545  0.0043686 ],[ 1.11176617  0.05726645 -0.36548574  0.01294648]
0.3,[ 0.87358953  0.01066329 -0.04146511  0.00435491],[ 1.11176493  0.05726623 -0.36548436  0.01294643]
0.4,[ 0.87331238  0.01062978 -0.04133481  0.00434123],[ 1.1117632   0.05726593 -0.36548242  0.01294636]
0.5,[ 0.8730353   0.01059628 -0.04120453  0.00432754],[ 1.11176098  0.05726554 -0.36547993  0.01294627]
0.6,[ 0.87275829  0.01056278 -0.04107429  0.00431386],[ 1.11175826  0.05726506 -0.36547688  0.01294616]
0.7,[ 0.87248054  0.0105292  -0.0409437   0.00430015],[ 1.11175504  0.05726449 -0.36547327  0.01294604]
0.8,[ 0.87220366  0.01049572 -0.04081352  0.00428648],[ 1.11175133  0.05726384 -0.36546912  0.01294589]
0.9,[ 0.87192684  0.01046225 -0.04068336  0.00427281],[ 1.11174712  0.05726311 -0.36546441  0.01294572]
1.0,[ 0.87165009  0.01042879 -0.04055324  0.00425914],[ 1.11174243  0.05726228 -0.36545915  0.01294554]
1.1,[ 0.8713734   0.01039534 -0.04042315  0.00424548],[ 1.11173723  0.05726137 -0.36545334  0.01294533]
1.2,[ 0.87109679  0.01036189 -0.0402931   0.00423182],[ 1.11173155  0.05726037 -0.36544697  0.01294511]
1.3,[ 0.87081944  0.01032836 -0.0401627   0.00421812],[ 1.11172535  0.05725928 -0.36544003  0.01294486]
1.4,[ 0.87054296  0.01029493 -0.0400327   0.00420447],[ 1.11171867  0.05725811 -0.36543255  0.01294459]
1.5,[ 0.87026655  0.01026151 -0.03990274  0.00419082],[ 1.1117115   0.05725685 -0.36542452  0.01294431]
1.6,[ 0.86998941  0.010228   -0.03977244  0.00417714],[ 1.11170381  0.05725551 -0.36541591  0.012944  ]
1.7,[ 0.86971313  0.01019459 -0.03964254  0.00416349],[ 1.11169565  0.05725407 -0.36540677  0.01294368]
1.8,[ 0.86943693  0.0101612  -0.03951268  0.00414985],[ 1.111687    0.05725256 -0.36539708  0.01294334]
