angle,pesos_first,pesos_second
-30.7,[  4.26670554e-03  -3.43859919e-03  -4.33488973e-05  -1.04166579e-04],[ 0.00075725  0.00481547  0.00012058 -0.00236279]
-30.6,[  4.25795428e-03  -3.43154643e-03  -4.32599863e-05  -1.03952927e-04],[ 0.00075782  0.00481907  0.00012067 -0.00236456]
-30.5,[  4.24920219e-03  -3.42449299e-03  -4.31710667e-05  -1.03739255e-04],[ 0.00075838  0.00482264  0.00012076 -0.00236631]
-30.4,[  4.24046785e-03  -3.41745386e-03  -4.30823275e-05  -1.03526017e-04],[ 0.00075894  0.0048262   0.00012085 -0.00236806]
-30.3,[  4.23176985e-03  -3.41044402e-03  -4.29939575e-05  -1.03313665e-04],[ 0.0007595   0.00482973  0.00012093 -0.00236979]
-30.2,[  4.22307103e-03  -3.40343351e-03  -4.29055792e-05  -1.03101294e-04],[ 0.00076005  0.00483324  0.00012102 -0.00237151]
-30.1,[  4.21438998e-03  -3.39643733e-03  -4.28173815e-05  -1.02889356e-04],[ 0.0007606   0.00483674  0.00012111 -0.00237323]
-30.0,[  4.20572672e-03  -3.38945548e-03  -4.27293644e-05  -1.02677853e-04],[ 0.00076114  0.00484021  0.0001212  -0.00237493]
-29.9,[  4.19708124e-03  -3.38248796e-03  -4.26415280e-05  -1.02466784e-04],[ 0.00076169  0.00484366  0.00012128 -0.00237662]
-29.8,[  4.18845355e-03  -3.37553479e-03  -4.25538724e-05  -1.02256149e-04],[ 0.00076223  0.00484709  0.00012137 -0.00237831]
-29.7,[  4.17984368e-03  -3.36859597e-03  -4.24663977e-05  -1.02045949e-04],[ 0.00076276  0.0048505   0.00012145 -0.00237998]
-29.6,[  4.17125161e-03  -3.36167150e-03  -4.23791040e-05  -1.01836184e-04],[ 0.00076329  0.00485389  0.00012154 -0.00238164]
-29.5,[  4.16267737e-03  -3.35476139e-03  -4.22919914e-05  -1.01626854e-04],[ 0.00076382  0.00485725  0.00012162 -0.00238329]
-29.4,[  4.15410236e-03  -3.34785067e-03  -4.22048709e-05  -1.01417505e-04],[ 0.00076435  0.00486061  0.00012171 -0.00238494]
-29.3,[  4.14556378e-03  -3.34096930e-03  -4.21181206e-05  -1.01209046e-04],[ 0.00076487  0.00486394  0.00012179 -0.00238657]
-29.2,[  4.13702444e-03  -3.33408733e-03  -4.20313626e-05  -1.01000568e-04],[ 0.0007654   0.00486725  0.00012187 -0.0023882 ]
-29.1,[  4.12852156e-03  -3.32723474e-03  -4.19449750e-05  -1.00792980e-04],[ 0.00076591  0.00487054  0.00012196 -0.00238981]
-29.0,[  4.12001794e-03  -3.32038155e-03  -4.18585799e-05  -1.00585374e-04],[ 0.00076643  0.00487381  0.00012204 -0.00239142]
-28.9,[  4.11153218e-03  -3.31354275e-03  -4.17723662e-05  -1.00378205e-04],[ 0.00076694  0.00487706  0.00012212 -0.00239301]
-28.8,[  4.10306430e-03  -3.30671837e-03  -4.16863342e-05  -1.00171471e-04],[ 0.00076745  0.00488029  0.0001222  -0.0023946 ]
-28.7,[  4.09461431e-03  -3.29990840e-03  -4.16004839e-05  -9.99651747e-05],[ 0.00076795  0.00488351  0.00012228 -0.00239618]
-28.6,[  4.08618221e-03  -3.29311284e-03  -4.15148154e-05  -9.97593149e-05],[ 0.00076845  0.0048867   0.00012236 -0.00239774]
-28.5,[  4.07774939e-03  -3.28631672e-03  -4.14291396e-05  -9.95534377e-05],[ 0.00076895  0.00488988  0.00012244 -0.0023993 ]
-28.4,[  4.06935310e-03  -3.27955002e-03  -4.13438350e-05  -9.93484521e-05],[ 0.00076945  0.00489303  0.00012252 -0.00240085]
-28.3,[  4.06095611e-03  -3.27278277e-03  -4.12585232e-05  -9.91434495e-05],[ 0.00076994  0.00489617  0.0001226  -0.00240239]
-28.2,[  4.05257704e-03  -3.26602996e-03  -4.11733935e-05  -9.89388844e-05],[ 0.00077043  0.00489929  0.00012268 -0.00240392]
-28.1,[  4.04421590e-03  -3.25929160e-03  -4.10884460e-05  -9.87347572e-05],[ 0.00077092  0.00490239  0.00012275 -0.00240544]
-28.0,[  4.03587271e-03  -3.25256770e-03  -4.10036807e-05  -9.85310680e-05],[ 0.00077141  0.00490547  0.00012283 -0.00240695]
-27.9,[  4.02754747e-03  -3.24585827e-03  -4.09190979e-05  -9.83278170e-05],[ 0.00077189  0.00490854  0.00012291 -0.00240846]
-27.8,[  4.01922156e-03  -3.23914830e-03  -4.08345083e-05  -9.81245497e-05],[ 0.00077237  0.00491158  0.00012298 -0.00240995]
-27.7,[  4.01091361e-03  -3.23245280e-03  -4.07501011e-05  -9.79217210e-05],[ 0.00077284  0.00491461  0.00012306 -0.00241144]
-27.6,[  4.00262364e-03  -3.22577179e-03  -4.06658766e-05  -9.77193311e-05],[ 0.00077332  0.00491762  0.00012314 -0.00241292]
-27.5,[  3.99435164e-03  -3.21910528e-03  -4.05818348e-05  -9.75173802e-05],[ 0.00077379  0.00492062  0.00012321 -0.00241438]
-27.4,[  3.98609764e-03  -3.21245326e-03  -4.04979757e-05  -9.73158684e-05],[ 0.00077426  0.00492359  0.00012328 -0.00241584]
-27.3,[  3.97786164e-03  -3.20581575e-03  -4.04142996e-05  -9.71147962e-05],[ 0.00077472  0.00492654  0.00012336 -0.00241729]
-27.2,[  3.96962501e-03  -3.19917773e-03  -4.03306170e-05  -9.69137086e-05],[ 0.00077518  0.00492948  0.00012343 -0.00241873]
-27.1,[  3.96140639e-03  -3.19255423e-03  -4.02471175e-05  -9.67130608e-05],[ 0.00077564  0.00493241  0.00012351 -0.00242017]
-27.0,[  3.95320580e-03  -3.18594525e-03  -4.01638010e-05  -9.65128529e-05],[ 0.0007761   0.00493531  0.00012358 -0.00242159]
-26.9,[  3.94502324e-03  -3.17935081e-03  -4.00806678e-05  -9.63130853e-05],[ 0.00077655  0.00493819  0.00012365 -0.00242301]
-26.8,[  3.93684007e-03  -3.17275588e-03  -3.99975284e-05  -9.61133030e-05],[ 0.000777    0.00494107  0.00012372 -0.00242442]
-26.7,[  3.92869360e-03  -3.16619052e-03  -3.99147618e-05  -9.59144164e-05],[ 0.00077745  0.00494391  0.00012379 -0.00242581]
-26.6,[  3.92054653e-03  -3.15962468e-03  -3.98319893e-05  -9.57155155e-05],[ 0.0007779   0.00494675  0.00012386 -0.00242721]
-26.5,[  3.91239889e-03  -3.15305838e-03  -3.97492108e-05  -9.55166004e-05],[ 0.00077834  0.00494957  0.00012394 -0.00242859]
-26.4,[  3.90428796e-03  -3.14652167e-03  -3.96668053e-05  -9.53185817e-05],[ 0.00077878  0.00495237  0.00012401 -0.00242996]
-26.3,[  3.89617647e-03  -3.13998450e-03  -3.95843941e-05  -9.51205492e-05],[ 0.00077922  0.00495515  0.00012408 -0.00243133]
-26.2,[  3.88808306e-03  -3.13346190e-03  -3.95021667e-05  -9.49229582e-05],[ 0.00077965  0.00495792  0.00012414 -0.00243269]
-26.1,[  3.88000775e-03  -3.12695389e-03  -3.94201231e-05  -9.47258090e-05],[ 0.00078009  0.00496067  0.00012421 -0.00243404]
-26.0,[  3.87195054e-03  -3.12046048e-03  -3.93382634e-05  -9.45291018e-05],[ 0.00078052  0.0049634   0.00012428 -0.00243538]
-25.9,[  3.86389280e-03  -3.11396662e-03  -3.92563983e-05  -9.43323814e-05],[ 0.00078094  0.00496612  0.00012435 -0.00243671]
-25.8,[  3.85585317e-03  -3.10748737e-03  -3.91747173e-05  -9.41361034e-05],[ 0.00078137  0.00496883  0.00012442 -0.00243804]
-25.7,[  3.84781302e-03  -3.10100770e-03  -3.90930309e-05  -9.39398126e-05],[ 0.00078179  0.00497152  0.00012448 -0.00243936]
-25.6,[  3.83980965e-03  -3.09455767e-03  -3.90117183e-05  -9.37444199e-05],[ 0.00078221  0.00497418  0.00012455 -0.00244067]
-25.5,[  3.83180578e-03  -3.08810724e-03  -3.89304005e-05  -9.35490148e-05],[ 0.00078263  0.00497684  0.00012462 -0.00244197]
-25.4,[  3.82382006e-03  -3.08167143e-03  -3.88492671e-05  -9.33540528e-05],[ 0.00078304  0.00497947  0.00012468 -0.00244326]
-25.3,[  3.81585250e-03  -3.07525026e-03  -3.87683182e-05  -9.31595343e-05],[ 0.00078346  0.00498209  0.00012475 -0.00244455]
-25.2,[  3.80788444e-03  -3.06882868e-03  -3.86873643e-05  -9.29650035e-05],[ 0.00078387  0.0049847   0.00012482 -0.00244583]
-25.1,[  3.79993457e-03  -3.06242177e-03  -3.86065952e-05  -9.27709168e-05],[ 0.00078427  0.00498729  0.00012488 -0.0024471 ]
-25.0,[  3.79200288e-03  -3.05602951e-03  -3.85260108e-05  -9.25772740e-05],[ 0.00078468  0.00498986  0.00012494 -0.00244836]
-24.9,[  3.78407072e-03  -3.04963686e-03  -3.84454215e-05  -9.23836196e-05],[ 0.00078508  0.00499242  0.00012501 -0.00244962]
-24.8,[  3.77615676e-03  -3.04325889e-03  -3.83650172e-05  -9.21904096e-05],[ 0.00078548  0.00499496  0.00012507 -0.00245086]
-24.7,[  3.76826100e-03  -3.03689559e-03  -3.82847979e-05  -9.19976441e-05],[ 0.00078588  0.00499749  0.00012514 -0.0024521 ]
-24.6,[  3.76036480e-03  -3.03053193e-03  -3.82045740e-05  -9.18048676e-05],[ 0.00078627  0.005       0.0001252  -0.00245334]
-24.5,[  3.75248682e-03  -3.02418295e-03  -3.81245353e-05  -9.16125361e-05],[ 0.00078666  0.0050025   0.00012526 -0.00245456]
-24.4,[  3.74462708e-03  -3.01784867e-03  -3.80446818e-05  -9.14206497e-05],[ 0.00078705  0.00500498  0.00012532 -0.00245578]
-24.3,[  3.73676690e-03  -3.01151404e-03  -3.79648240e-05  -9.12287528e-05],[ 0.00078744  0.00500745  0.00012538 -0.00245699]
-24.2,[  3.72894365e-03  -3.00520917e-03  -3.78853412e-05  -9.10377572e-05],[ 0.00078783  0.0050099   0.00012545 -0.00245819]
-24.1,[  3.72110130e-03  -2.99888891e-03  -3.78056646e-05  -9.08462957e-05],[ 0.00078821  0.00501234  0.00012551 -0.00245939]
-24.0,[  3.71329590e-03  -2.99259842e-03  -3.77263632e-05  -9.06557359e-05],[ 0.00078859  0.00501476  0.00012557 -0.00246058]
-23.9,[  3.70549009e-03  -2.98630761e-03  -3.76470577e-05  -9.04651664e-05],[ 0.00078897  0.00501716  0.00012563 -0.00246176]
-23.8,[  3.69770257e-03  -2.98003153e-03  -3.75679379e-05  -9.02750431e-05],[ 0.00078935  0.00501955  0.00012569 -0.00246293]
-23.7,[  3.68991465e-03  -2.97375514e-03  -3.74888143e-05  -9.00849104e-05],[ 0.00078972  0.00502193  0.00012575 -0.0024641 ]
-23.6,[  3.68214504e-03  -2.96749350e-03  -3.74098765e-05  -8.98952244e-05],[ 0.00079009  0.00502429  0.00012581 -0.00246526]
-23.5,[  3.67437505e-03  -2.96123155e-03  -3.73309349e-05  -8.97055292e-05],[ 0.00079046  0.00502664  0.00012587 -0.00246641]
-23.4,[  3.66664204e-03  -2.95499941e-03  -3.72523691e-05  -8.95167372e-05],[ 0.00079083  0.00502897  0.00012592 -0.00246755]
-23.3,[  3.65890869e-03  -2.94876699e-03  -3.71737997e-05  -8.93279363e-05],[ 0.00079119  0.00503129  0.00012598 -0.00246869]
-23.2,[  3.65117497e-03  -2.94253428e-03  -3.70952267e-05  -8.91391269e-05],[ 0.00079155  0.0050336   0.00012604 -0.00246982]
-23.1,[  3.64345960e-03  -2.93631634e-03  -3.70168399e-05  -8.89507650e-05],[ 0.00079192  0.00503589  0.0001261  -0.00247095]
-23.0,[  3.63576256e-03  -2.93011319e-03  -3.69386396e-05  -8.87628510e-05],[ 0.00079227  0.00503816  0.00012615 -0.00247206]
-22.9,[  3.62806520e-03  -2.92390978e-03  -3.68604358e-05  -8.85749289e-05],[ 0.00079263  0.00504043  0.00012621 -0.00247317]
-22.8,[  3.62038619e-03  -2.91772115e-03  -3.67824186e-05  -8.83874551e-05],[ 0.00079298  0.00504268  0.00012627 -0.00247427]
-22.7,[  3.61272555e-03  -2.91154734e-03  -3.67045880e-05  -8.82004296e-05],[ 0.00079333  0.00504491  0.00012632 -0.00247537]
-22.6,[  3.60506460e-03  -2.90537327e-03  -3.66267542e-05  -8.80133965e-05],[ 0.00079368  0.00504713  0.00012638 -0.00247646]
-22.5,[  3.59742203e-03  -2.89921401e-03  -3.65491072e-05  -8.78268123e-05],[ 0.00079403  0.00504933  0.00012643 -0.00247754]
-22.4,[  3.58977917e-03  -2.89305452e-03  -3.64714572e-05  -8.76402208e-05],[ 0.00079437  0.00505153  0.00012649 -0.00247862]
-22.3,[  3.58215470e-03  -2.88690985e-03  -3.63939941e-05  -8.74540784e-05],[ 0.00079472  0.0050537   0.00012654 -0.00247969]
-22.2,[  3.57452995e-03  -2.88076496e-03  -3.63165282e-05  -8.72679292e-05],[ 0.00079506  0.00505587  0.0001266  -0.00248075]
-22.1,[  3.56694231e-03  -2.87464996e-03  -3.62394392e-05  -8.70826857e-05],[ 0.00079539  0.00505802  0.00012665 -0.0024818 ]
-22.0,[  3.55933570e-03  -2.86851969e-03  -3.61621575e-05  -8.68969794e-05],[ 0.00079573  0.00506016  0.0001267  -0.00248285]
-21.9,[  3.55174752e-03  -2.86240427e-03  -3.60850631e-05  -8.67117231e-05],[ 0.00079607  0.00506228  0.00012676 -0.0024839 ]
-21.8,[  3.54417778e-03  -2.85630371e-03  -3.60081560e-05  -8.65269168e-05],[ 0.0007964   0.00506439  0.00012681 -0.00248493]
-21.7,[  3.53662649e-03  -2.85021801e-03  -3.59314363e-05  -8.63425608e-05],[ 0.00079673  0.00506649  0.00012686 -0.00248596]
-21.6,[  3.52907495e-03  -2.84413212e-03  -3.58547142e-05  -8.61581989e-05],[ 0.00079705  0.00506857  0.00012692 -0.00248698]
-21.5,[  3.52152318e-03  -2.83804604e-03  -3.57779897e-05  -8.59738314e-05],[ 0.00079738  0.00507064  0.00012697 -0.002488  ]
-21.4,[  3.51398988e-03  -2.83197484e-03  -3.57014528e-05  -8.57899147e-05],[ 0.0007977   0.0050727   0.00012702 -0.00248901]
-21.3,[  3.50647505e-03  -2.82591853e-03  -3.56251036e-05  -8.56064490e-05],[ 0.00079802  0.00507474  0.00012707 -0.00249001]
-21.2,[  3.49896001e-03  -2.81986205e-03  -3.55487522e-05  -8.54229781e-05],[ 0.00079834  0.00507677  0.00012712 -0.002491  ]
-21.1,[  3.49146345e-03  -2.81382047e-03  -3.54725887e-05  -8.52399587e-05],[ 0.00079866  0.00507879  0.00012717 -0.00249199]
-21.0,[  3.48396670e-03  -2.80777873e-03  -3.53964232e-05  -8.50569344e-05],[ 0.00079898  0.00508079  0.00012722 -0.00249298]
-20.9,[  3.47648846e-03  -2.80175191e-03  -3.53204457e-05  -8.48743618e-05],[ 0.00079929  0.00508279  0.00012727 -0.00249396]
-20.8,[  3.46901003e-03  -2.79572494e-03  -3.52444663e-05  -8.46917848e-05],[ 0.0007996   0.00508477  0.00012732 -0.00249493]
-20.7,[  3.46155012e-03  -2.78971289e-03  -3.51686751e-05  -8.45096599e-05],[ 0.00079991  0.00508673  0.00012737 -0.00249589]
-20.6,[  3.45409004e-03  -2.78370070e-03  -3.50928821e-05  -8.43275308e-05],[ 0.00080022  0.00508869  0.00012742 -0.00249685]
-20.5,[  3.44664849e-03  -2.77770345e-03  -3.50172774e-05  -8.41458542e-05],[ 0.00080052  0.00509063  0.00012747 -0.0024978 ]
-20.4,[  3.43920679e-03  -2.77170608e-03  -3.49416712e-05  -8.39641738e-05],[ 0.00080083  0.00509256  0.00012752 -0.00249875]
-20.3,[  3.43178363e-03  -2.76572365e-03  -3.48662534e-05  -8.37829463e-05],[ 0.00080113  0.00509447  0.00012756 -0.00249969]
-20.2,[  3.42437904e-03  -2.75975618e-03  -3.47910241e-05  -8.36021718e-05],[ 0.00080143  0.00509637  0.00012761 -0.00250062]
-20.1,[  3.41697431e-03  -2.75378860e-03  -3.47157935e-05  -8.34213940e-05],[ 0.00080172  0.00509826  0.00012766 -0.00250155]
-20.0,[  3.40956945e-03  -2.74782092e-03  -3.46405616e-05  -8.32406131e-05],[ 0.00080202  0.00510014  0.00012771 -0.00250247]
-19.9,[  3.40218317e-03  -2.74186821e-03  -3.45655184e-05  -8.30602858e-05],[ 0.00080231  0.00510201  0.00012775 -0.00250339]
-19.8,[  3.39479677e-03  -2.73591541e-03  -3.44904741e-05  -8.28799557e-05],[ 0.0008026   0.00510386  0.0001278  -0.0025043 ]
-19.7,[  3.38742897e-03  -2.72997759e-03  -3.44156186e-05  -8.27000795e-05],[ 0.00080289  0.0051057   0.00012784 -0.0025052 ]
-19.6,[  3.38007977e-03  -2.72405476e-03  -3.43409522e-05  -8.25206575e-05],[ 0.00080318  0.00510753  0.00012789 -0.0025061 ]
-19.5,[  3.37273048e-03  -2.71813186e-03  -3.42662848e-05  -8.23412332e-05],[ 0.00080347  0.00510934  0.00012794 -0.00250699]
-19.4,[  3.36538110e-03  -2.71220889e-03  -3.41916165e-05  -8.21618068e-05],[ 0.00080375  0.00511115  0.00012798 -0.00250787]
-19.3,[  3.35805034e-03  -2.70630093e-03  -3.41171375e-05  -8.19828350e-05],[ 0.00080403  0.00511294  0.00012803 -0.00250875]
-19.2,[  3.35071951e-03  -2.70039291e-03  -3.40426577e-05  -8.18038615e-05],[ 0.00080431  0.00511472  0.00012807 -0.00250963]
-19.1,[  3.34340732e-03  -2.69449991e-03  -3.39683673e-05  -8.16253430e-05],[ 0.00080459  0.00511649  0.00012812 -0.00251049]
-19.0,[  3.33611378e-03  -2.68862194e-03  -3.38942662e-05  -8.14472796e-05],[ 0.00080487  0.00511825  0.00012816 -0.00251135]
-18.9,[  3.32880148e-03  -2.68272885e-03  -3.38199747e-05  -8.12687585e-05],[ 0.00080514  0.00511999  0.0001282  -0.00251221]
-18.8,[  3.32152654e-03  -2.67686588e-03  -3.37460628e-05  -8.10911495e-05],[ 0.00080541  0.00512172  0.00012825 -0.00251306]
-18.7,[  3.31423286e-03  -2.67098780e-03  -3.36719604e-05  -8.09130830e-05],[ 0.00080568  0.00512345  0.00012829 -0.00251391]
-18.6,[  3.30695786e-03  -2.66512477e-03  -3.35980478e-05  -8.07354723e-05],[ 0.00080595  0.00512516  0.00012833 -0.00251475]
-18.5,[  3.29970153e-03  -2.65927679e-03  -3.35243250e-05  -8.05583178e-05],[ 0.00080622  0.00512685  0.00012837 -0.00251558]
-18.4,[  3.29244520e-03  -2.65342880e-03  -3.34506020e-05  -8.03811628e-05],[ 0.00080648  0.00512854  0.00012842 -0.0025164 ]
-18.3,[  3.28520755e-03  -2.64759588e-03  -3.33770689e-05  -8.02044643e-05],[ 0.00080675  0.00513021  0.00012846 -0.00251722]
-18.2,[  3.27796991e-03  -2.64176296e-03  -3.33035358e-05  -8.00277657e-05],[ 0.00080701  0.00513187  0.0001285  -0.00251804]
-18.1,[  3.27073227e-03  -2.63593004e-03  -3.32300028e-05  -7.98510673e-05],[ 0.00080727  0.00513353  0.00012854 -0.00251885]
-18.0,[  3.26351334e-03  -2.63011221e-03  -3.31566600e-05  -7.96748258e-05],[ 0.00080753  0.00513516  0.00012858 -0.00251966]
-17.9,[  3.25629444e-03  -2.62429439e-03  -3.30833173e-05  -7.94985847e-05],[ 0.00080778  0.00513679  0.00012862 -0.00252046]
-17.8,[  3.24909426e-03  -2.61849167e-03  -3.30101649e-05  -7.93228010e-05],[ 0.00080804  0.00513841  0.00012866 -0.00252125]
-17.7,[  3.24189412e-03  -2.61268897e-03  -3.29370129e-05  -7.91470181e-05],[ 0.00080829  0.00514001  0.0001287  -0.00252204]
-17.6,[  3.23471273e-03  -2.60690138e-03  -3.28640513e-05  -7.89716927e-05],[ 0.00080854  0.00514161  0.00012874 -0.00252282]
-17.5,[  3.22753138e-03  -2.60111383e-03  -3.27910902e-05  -7.87963686e-05],[ 0.00080879  0.00514319  0.00012878 -0.00252359]
-17.4,[  3.22035009e-03  -2.59532632e-03  -3.27181297e-05  -7.86210458e-05],[ 0.00080904  0.00514476  0.00012882 -0.00252437]
-17.3,[  3.21318756e-03  -2.58955394e-03  -3.26453598e-05  -7.84461811e-05],[ 0.00080928  0.00514632  0.00012886 -0.00252513]
-17.2,[  3.20602510e-03  -2.58378161e-03  -3.25725906e-05  -7.82713182e-05],[ 0.00080953  0.00514787  0.0001289  -0.00252589]
-17.1,[  3.19888142e-03  -2.57802441e-03  -3.25000122e-05  -7.80969136e-05],[ 0.00080977  0.00514941  0.00012894 -0.00252665]
-17.0,[  3.19173782e-03  -2.57226729e-03  -3.24274347e-05  -7.79225111e-05],[ 0.00081001  0.00515094  0.00012898 -0.0025274 ]
-16.9,[  3.18461302e-03  -2.56652530e-03  -3.23550480e-05  -7.77485674e-05],[ 0.00081025  0.00515245  0.00012902 -0.00252814]
-16.8,[  3.17748831e-03  -2.56078340e-03  -3.22826624e-05  -7.75746261e-05],[ 0.00081048  0.00515396  0.00012905 -0.00252888]
-16.7,[  3.17036371e-03  -2.55504158e-03  -3.22102778e-05  -7.74006874e-05],[ 0.00081072  0.00515545  0.00012909 -0.00252961]
-16.6,[  3.16325792e-03  -2.54931492e-03  -3.21380844e-05  -7.72272079e-05],[ 0.00081095  0.00515693  0.00012913 -0.00253034]
-16.5,[  3.15615225e-03  -2.54358836e-03  -3.20658922e-05  -7.70537313e-05],[ 0.00081118  0.00515841  0.00012916 -0.00253106]
-16.4,[  3.14904670e-03  -2.53786190e-03  -3.19937012e-05  -7.68802579e-05],[ 0.00081141  0.00515987  0.0001292  -0.00253178]
-16.3,[  3.14195999e-03  -2.53215062e-03  -3.19217016e-05  -7.67072442e-05],[ 0.00081164  0.00516132  0.00012924 -0.00253249]
-16.2,[  3.13487342e-03  -2.52643945e-03  -3.18497034e-05  -7.65342340e-05],[ 0.00081187  0.00516276  0.00012927 -0.0025332 ]
-16.1,[  3.12780570e-03  -2.52074347e-03  -3.17778967e-05  -7.63616838e-05],[ 0.00081209  0.00516419  0.00012931 -0.0025339 ]
-16.0,[  3.12073813e-03  -2.51504762e-03  -3.17060916e-05  -7.61891374e-05],[ 0.00081231  0.00516561  0.00012934 -0.00253459]
-15.9,[  3.11367072e-03  -2.50935189e-03  -3.16342881e-05  -7.60165950e-05],[ 0.00081254  0.00516702  0.00012938 -0.00253529]
-15.8,[  3.10662218e-03  -2.50367137e-03  -3.15626763e-05  -7.58445132e-05],[ 0.00081276  0.00516842  0.00012942 -0.00253597]
-15.7,[  3.09957381e-03  -2.49799099e-03  -3.14910663e-05  -7.56724357e-05],[ 0.00081297  0.0051698   0.00012945 -0.00253665]
-15.6,[  3.09254433e-03  -2.49232583e-03  -3.14196481e-05  -7.55008191e-05],[ 0.00081319  0.00517118  0.00012948 -0.00253733]
-15.5,[  3.08551503e-03  -2.48666082e-03  -3.13482318e-05  -7.53292071e-05],[ 0.0008134   0.00517254  0.00012952 -0.002538  ]
-15.4,[  3.07848593e-03  -2.48099597e-03  -3.12768176e-05  -7.51576000e-05],[ 0.00081362  0.0051739   0.00012955 -0.00253866]
-15.3,[  3.07147574e-03  -2.47534635e-03  -3.12055953e-05  -7.49864543e-05],[ 0.00081383  0.00517524  0.00012959 -0.00253932]
-15.2,[  3.06446575e-03  -2.46969690e-03  -3.11343752e-05  -7.48153137e-05],[ 0.00081404  0.00517658  0.00012962 -0.00253998]
-15.1,[  3.05745598e-03  -2.46404763e-03  -3.10631573e-05  -7.46441785e-05],[ 0.00081425  0.0051779   0.00012965 -0.00254063]
-15.0,[  3.05046513e-03  -2.45841360e-03  -3.09921317e-05  -7.44735052e-05],[ 0.00081445  0.00517922  0.00012969 -0.00254127]
-14.9,[  3.04347452e-03  -2.45277976e-03  -3.09211084e-05  -7.43028376e-05],[ 0.00081466  0.00518052  0.00012972 -0.00254191]
-14.8,[  3.03648414e-03  -2.44714612e-03  -3.08500875e-05  -7.41321758e-05],[ 0.00081486  0.00518181  0.00012975 -0.00254255]
-14.7,[  3.02951271e-03  -2.44152774e-03  -3.07792591e-05  -7.39619765e-05],[ 0.00081506  0.0051831   0.00012978 -0.00254317]
-14.6,[  3.02254152e-03  -2.43590956e-03  -3.07084332e-05  -7.37917833e-05],[ 0.00081526  0.00518437  0.00012981 -0.0025438 ]
-14.5,[  3.01558929e-03  -2.43030666e-03  -3.06377999e-05  -7.36220528e-05],[ 0.00081546  0.00518563  0.00012985 -0.00254442]
-14.4,[  3.00861864e-03  -2.42468892e-03  -3.05669795e-05  -7.34518726e-05],[ 0.00081566  0.00518689  0.00012988 -0.00254503]
-14.3,[  3.00166696e-03  -2.41908645e-03  -3.04963517e-05  -7.32821554e-05],[ 0.00081586  0.00518813  0.00012991 -0.00254564]
-14.2,[  2.99473424e-03  -2.41349928e-03  -3.04259167e-05  -7.31129014e-05],[ 0.00081605  0.00518936  0.00012994 -0.00254625]
-14.1,[  2.98780182e-03  -2.40791234e-03  -3.03554846e-05  -7.29436544e-05],[ 0.00081624  0.00519058  0.00012997 -0.00254685]
-14.0,[  2.98086969e-03  -2.40232564e-03  -3.02850556e-05  -7.27744147e-05],[ 0.00081643  0.00519179  0.00013    -0.00254744]
-13.9,[  2.97393787e-03  -2.39673918e-03  -3.02146296e-05  -7.26051825e-05],[ 0.00081662  0.005193    0.00013003 -0.00254803]
-13.8,[  2.96702505e-03  -2.39116804e-03  -3.01443966e-05  -7.24364140e-05],[ 0.00081681  0.00519419  0.00013006 -0.00254862]
-13.7,[  2.96011254e-03  -2.38559715e-03  -3.00741669e-05  -7.22676534e-05],[ 0.00081699  0.00519537  0.00013009 -0.0025492 ]
-13.6,[  2.95320036e-03  -2.38002653e-03  -3.00039406e-05  -7.20989007e-05],[ 0.00081718  0.00519655  0.00013012 -0.00254977]
-13.5,[  2.94630720e-03  -2.37447123e-03  -2.99339074e-05  -7.19306123e-05],[ 0.00081736  0.00519771  0.00013015 -0.00255034]
-13.4,[  2.93941438e-03  -2.36891621e-03  -2.98638776e-05  -7.17623322e-05],[ 0.00081754  0.00519886  0.00013018 -0.00255091]
-13.3,[  2.93252191e-03  -2.36336146e-03  -2.97938514e-05  -7.15940606e-05],[ 0.00081772  0.00520001  0.00013021 -0.00255147]
-13.2,[  2.92564847e-03  -2.35782206e-03  -2.97240186e-05  -7.14262537e-05],[ 0.0008179   0.00520114  0.00013023 -0.00255203]
-13.1,[  2.91875671e-03  -2.35226790e-03  -2.96539998e-05  -7.12579996e-05],[ 0.00081808  0.00520227  0.00013026 -0.00255258]
-13.0,[  2.91190268e-03  -2.34674413e-03  -2.95843642e-05  -7.10906666e-05],[ 0.00081825  0.00520338  0.00013029 -0.00255313]
-12.9,[  2.90503035e-03  -2.34120563e-03  -2.95145426e-05  -7.09228868e-05],[ 0.00081843  0.00520448  0.00013032 -0.00255367]
-12.8,[  2.89817708e-03  -2.33568248e-03  -2.94449148e-05  -7.07555723e-05],[ 0.0008186   0.00520558  0.00013035 -0.00255421]
-12.7,[  2.89132421e-03  -2.33015965e-03  -2.93752909e-05  -7.05882674e-05],[ 0.00081877  0.00520666  0.00013037 -0.00255474]
-12.6,[  2.88447173e-03  -2.32463714e-03  -2.93056710e-05  -7.04209722e-05],[ 0.00081894  0.00520774  0.0001304  -0.00255527]
-12.5,[  2.87763833e-03  -2.31913000e-03  -2.92362450e-05  -7.02541428e-05],[ 0.00081911  0.00520881  0.00013043 -0.00255579]
-12.4,[  2.87080534e-03  -2.31362320e-03  -2.91668232e-05  -7.00873235e-05],[ 0.00081927  0.00520986  0.00013045 -0.00255631]
-12.3,[  2.86397278e-03  -2.30811674e-03  -2.90974057e-05  -6.99205145e-05],[ 0.00081944  0.00521091  0.00013048 -0.00255682]
-12.2,[  2.85715931e-03  -2.30262566e-03  -2.90281821e-05  -6.97541717e-05],[ 0.0008196   0.00521195  0.00013051 -0.00255733]
