angle,pesos_first,pesos_second
-27.7,[  5.72987658e-03  -4.61778972e-03  -5.82144302e-05  -1.39888173e-04],[ 0.00110406  0.00702088  0.0001758  -0.00344491]
-27.6,[  5.71803376e-03  -4.60824542e-03  -5.80941095e-05  -1.39599044e-04],[ 0.00110474  0.00702518  0.00017591 -0.00344702]
-27.5,[  5.70621663e-03  -4.59872182e-03  -5.79740497e-05  -1.39310543e-04],[ 0.00110541  0.00702945  0.00017601 -0.00344912]
-27.4,[  5.69442520e-03  -4.58921894e-03  -5.78542511e-05  -1.39022669e-04],[ 0.00110608  0.0070337   0.00017612 -0.0034512 ]
-27.3,[  5.68265949e-03  -4.57973678e-03  -5.77347137e-05  -1.38735423e-04],[ 0.00110674  0.00703792  0.00017623 -0.00345327]
-27.2,[  5.67089287e-03  -4.57025390e-03  -5.76151671e-05  -1.38448155e-04],[ 0.0011074   0.00704212  0.00017633 -0.00345534]
-27.1,[  5.65915199e-03  -4.56079175e-03  -5.74958821e-05  -1.38161515e-04],[ 0.00110806  0.00704629  0.00017644 -0.00345738]
-27.0,[  5.64743686e-03  -4.55135036e-03  -5.73768586e-05  -1.37875504e-04],[ 0.00110871  0.00705044  0.00017654 -0.00345942]
-26.9,[  5.63574748e-03  -4.54192972e-03  -5.72580968e-05  -1.37590122e-04],[ 0.00110936  0.00705456  0.00017664 -0.00346144]
-26.8,[  5.62405725e-03  -4.53250840e-03  -5.71393263e-05  -1.37304719e-04],[ 0.00111001  0.00705866  0.00017675 -0.00346345]
-26.7,[  5.61241942e-03  -4.52312931e-03  -5.70210883e-05  -1.37020595e-04],[ 0.00111064  0.00706273  0.00017685 -0.00346545]
-26.6,[  5.60078076e-03  -4.51374955e-03  -5.69028418e-05  -1.36736451e-04],[ 0.00111128  0.00706678  0.00017695 -0.00346744]
-26.5,[  5.58914127e-03  -4.50436911e-03  -5.67845868e-05  -1.36452286e-04],[ 0.00111192  0.00707082  0.00017705 -0.00346942]
-26.4,[  5.57755423e-03  -4.49503095e-03  -5.66668648e-05  -1.36169402e-04],[ 0.00111254  0.00707481  0.00017715 -0.00347138]
-26.3,[  5.56596638e-03  -4.48569214e-03  -5.65491345e-05  -1.35886499e-04],[ 0.00111317  0.00707879  0.00017725 -0.00347333]
-26.2,[  5.55440437e-03  -4.47637415e-03  -5.64316667e-05  -1.35604226e-04],[ 0.00111379  0.00708275  0.00017735 -0.00347527]
-26.1,[  5.54286821e-03  -4.46707699e-03  -5.63144616e-05  -1.35322584e-04],[ 0.00111441  0.00708668  0.00017745 -0.0034772 ]
-26.0,[  5.53135792e-03  -4.45780068e-03  -5.61975192e-05  -1.35041574e-04],[ 0.00111502  0.00709058  0.00017755 -0.00347911]
-25.9,[  5.51984685e-03  -4.44852375e-03  -5.60805690e-05  -1.34760545e-04],[ 0.00111563  0.00709446  0.00017764 -0.00348102]
-25.8,[  5.50836167e-03  -4.43926767e-03  -5.59638818e-05  -1.34480148e-04],[ 0.00111624  0.00709832  0.00017774 -0.00348291]
-25.7,[  5.49687574e-03  -4.43001100e-03  -5.58471870e-05  -1.34199732e-04],[ 0.00111685  0.00710217  0.00017784 -0.0034848 ]
-25.6,[  5.48544236e-03  -4.42079667e-03  -5.57310261e-05  -1.33920600e-04],[ 0.00111744  0.00710597  0.00017793 -0.00348667]
-25.5,[  5.47400826e-03  -4.41158177e-03  -5.56148578e-05  -1.33641450e-04],[ 0.00111804  0.00710977  0.00017803 -0.00348853]
-25.4,[  5.46260009e-03  -4.40238775e-03  -5.54989530e-05  -1.33362933e-04],[ 0.00111863  0.00711353  0.00017812 -0.00349038]
-25.3,[  5.45121786e-03  -4.39321465e-03  -5.53833118e-05  -1.33085049e-04],[ 0.00111922  0.00711727  0.00017821 -0.00349221]
-25.2,[  5.43983492e-03  -4.38404098e-03  -5.52676633e-05  -1.32807148e-04],[ 0.00111981  0.007121    0.00017831 -0.00349404]
-25.1,[  5.42847796e-03  -4.37488824e-03  -5.51522789e-05  -1.32529881e-04],[ 0.00112039  0.0071247   0.0001784  -0.00349585]
-25.0,[  5.41714697e-03  -4.36575644e-03  -5.50371582e-05  -1.32253249e-04],[ 0.00112097  0.00712837  0.00017849 -0.00349766]
-24.9,[  5.40581531e-03  -4.35662409e-03  -5.49220308e-05  -1.31976599e-04],[ 0.00112154  0.00713203  0.00017858 -0.00349945]
-24.8,[  5.39450965e-03  -4.34751270e-03  -5.48071675e-05  -1.31700585e-04],[ 0.00112211  0.00713566  0.00017867 -0.00350123]
-24.7,[  5.38323001e-03  -4.33842227e-03  -5.46925685e-05  -1.31425206e-04],[ 0.00112268  0.00713927  0.00017876 -0.00350301]
-24.6,[  5.37194972e-03  -4.32933132e-03  -5.45779629e-05  -1.31149811e-04],[ 0.00112325  0.00714286  0.00017885 -0.00350477]
-24.5,[  5.36069546e-03  -4.32026136e-03  -5.44636219e-05  -1.30875052e-04],[ 0.00112381  0.00714643  0.00017894 -0.00350652]
-24.4,[  5.34946725e-03  -4.31121238e-03  -5.43495455e-05  -1.30600928e-04],[ 0.00112436  0.00714997  0.00017903 -0.00350826]
-24.3,[  5.33823843e-03  -4.30216291e-03  -5.42354628e-05  -1.30326790e-04],[ 0.00112492  0.0071535   0.00017912 -0.00350999]
-24.2,[  5.32706235e-03  -4.29315595e-03  -5.41219160e-05  -1.30053939e-04],[ 0.00112547  0.007157    0.00017921 -0.0035117 ]
-24.1,[  5.31585901e-03  -4.28412701e-03  -5.40080922e-05  -1.29780422e-04],[ 0.00112602  0.00716048  0.0001793  -0.00351341]
-24.0,[  5.30470843e-03  -4.27514060e-03  -5.38948045e-05  -1.29508194e-04],[ 0.00112656  0.00716394  0.00017938 -0.00351511]
-23.9,[  5.29355727e-03  -4.26615373e-03  -5.37815110e-05  -1.29235952e-04],[ 0.0011271   0.00716737  0.00017947 -0.00351679]
-23.8,[  5.28243224e-03  -4.25718790e-03  -5.36684828e-05  -1.28964347e-04],[ 0.00112764  0.00717079  0.00017955 -0.00351847]
-23.7,[  5.27130665e-03  -4.24822163e-03  -5.35554489e-05  -1.28692729e-04],[ 0.00112817  0.00717419  0.00017964 -0.00352014]
-23.6,[  5.26020720e-03  -4.23927642e-03  -5.34426807e-05  -1.28421749e-04],[ 0.0011287   0.00717756  0.00017972 -0.00352179]
-23.5,[  5.24910721e-03  -4.23033078e-03  -5.33299070e-05  -1.28150756e-04],[ 0.00112923  0.00718092  0.00017981 -0.00352344]
-23.4,[  5.23806006e-03  -4.22142773e-03  -5.32176701e-05  -1.27881053e-04],[ 0.00112975  0.00718425  0.00017989 -0.00352507]
-23.3,[  5.22701241e-03  -4.21252427e-03  -5.31054281e-05  -1.27611338e-04],[ 0.00113027  0.00718756  0.00017997 -0.0035267 ]
-23.2,[  5.21596425e-03  -4.20362040e-03  -5.29931809e-05  -1.27341610e-04],[ 0.00113079  0.00719086  0.00018006 -0.00352832]
-23.1,[  5.20494228e-03  -4.19473763e-03  -5.28811999e-05  -1.27072521e-04],[ 0.00113131  0.00719413  0.00018014 -0.00352992]
-23.0,[  5.19394652e-03  -4.18587599e-03  -5.27694851e-05  -1.26804073e-04],[ 0.00113182  0.00719738  0.00018022 -0.00353152]
-22.9,[  5.18295028e-03  -4.17701397e-03  -5.26577655e-05  -1.26535613e-04],[ 0.00113233  0.00720061  0.0001803  -0.0035331 ]
-22.8,[  5.17198027e-03  -4.16817308e-03  -5.25463123e-05  -1.26267793e-04],[ 0.00113283  0.00720382  0.00018038 -0.00353468]
-22.7,[  5.16103650e-03  -4.15935334e-03  -5.24351257e-05  -1.26000614e-04],[ 0.00113333  0.00720701  0.00018046 -0.00353624]
-22.6,[  5.15009229e-03  -4.15053324e-03  -5.23239346e-05  -1.25733424e-04],[ 0.00113383  0.00721018  0.00018054 -0.0035378 ]
-22.5,[  5.13917433e-03  -4.14173430e-03  -5.22130104e-05  -1.25466875e-04],[ 0.00113433  0.00721333  0.00018062 -0.00353934]
-22.4,[  5.12825596e-03  -4.13293503e-03  -5.21020818e-05  -1.25200315e-04],[ 0.00113482  0.00721647  0.0001807  -0.00354088]
-22.3,[  5.11736386e-03  -4.12415693e-03  -5.19914202e-05  -1.24934398e-04],[ 0.00113531  0.00721958  0.00018078 -0.00354241]
-22.2,[  5.10647136e-03  -4.11537851e-03  -5.18807545e-05  -1.24668470e-04],[ 0.0011358   0.00722267  0.00018085 -0.00354393]
-22.1,[  5.09563187e-03  -4.10664280e-03  -5.17706274e-05  -1.24403837e-04],[ 0.00113628  0.00722574  0.00018093 -0.00354543]
-22.0,[  5.08476529e-03  -4.09788527e-03  -5.16602251e-05  -1.24138542e-04],[ 0.00113676  0.0072288   0.00018101 -0.00354693]
-21.9,[  5.07392503e-03  -4.08914896e-03  -5.15500902e-05  -1.23873890e-04],[ 0.00113724  0.00723183  0.00018108 -0.00354842]
-21.8,[  5.06311112e-03  -4.08043387e-03  -5.14402229e-05  -1.23609881e-04],[ 0.00113771  0.00723485  0.00018116 -0.0035499 ]
-21.7,[  5.05232355e-03  -4.07174001e-03  -5.13306233e-05  -1.23346515e-04],[ 0.00113818  0.00723784  0.00018123 -0.00355137]
-21.6,[  5.04153564e-03  -4.06304588e-03  -5.12210203e-05  -1.23083141e-04],[ 0.00113865  0.00724081  0.00018131 -0.00355283]
-21.5,[  5.03074740e-03  -4.05435148e-03  -5.11114138e-05  -1.22819759e-04],[ 0.00113911  0.00724377  0.00018138 -0.00355428]
-21.4,[  5.01998554e-03  -4.04567834e-03  -5.10020754e-05  -1.22557021e-04],[ 0.00113958  0.00724671  0.00018146 -0.00355572]
-21.3,[  5.00925007e-03  -4.03702647e-03  -5.08930051e-05  -1.22294927e-04],[ 0.00114004  0.00724963  0.00018153 -0.00355715]
-21.2,[  4.99851430e-03  -4.02837436e-03  -5.07839318e-05  -1.22032826e-04],[ 0.00114049  0.00725253  0.0001816  -0.00355858]
-21.1,[  4.98780494e-03  -4.01974353e-03  -5.06751268e-05  -1.21771370e-04],[ 0.00114094  0.00725541  0.00018167 -0.00355999]
-21.0,[  4.97709529e-03  -4.01111248e-03  -5.05663189e-05  -1.21509906e-04],[ 0.0011414   0.00725828  0.00018174 -0.0035614 ]
-20.9,[  4.96641208e-03  -4.00250273e-03  -5.04577796e-05  -1.21249088e-04],[ 0.00114184  0.00726112  0.00018182 -0.00356279]
-20.8,[  4.95572861e-03  -3.99389277e-03  -5.03492376e-05  -1.20988264e-04],[ 0.00114229  0.00726395  0.00018189 -0.00356418]
-20.7,[  4.94507160e-03  -3.98530412e-03  -5.02409644e-05  -1.20728086e-04],[ 0.00114273  0.00726676  0.00018196 -0.00356556]
-20.6,[  4.93441434e-03  -3.97671529e-03  -5.01326887e-05  -1.20467901e-04],[ 0.00114317  0.00726955  0.00018203 -0.00356693]
-20.5,[  4.92378356e-03  -3.96814779e-03  -5.00246820e-05  -1.20208363e-04],[ 0.0011436   0.00727232  0.0001821  -0.00356829]
-20.4,[  4.91315255e-03  -3.95958011e-03  -4.99166731e-05  -1.19948820e-04],[ 0.00114404  0.00727508  0.00018217 -0.00356964]
-20.3,[  4.90254805e-03  -3.95103379e-03  -4.98089334e-05  -1.19689923e-04],[ 0.00114447  0.00727782  0.00018223 -0.00357098]
-20.2,[  4.89197005e-03  -3.94250883e-03  -4.97014630e-05  -1.19431674e-04],[ 0.00114489  0.00728053  0.0001823  -0.00357232]
-20.1,[  4.88139187e-03  -3.93398372e-03  -4.95939907e-05  -1.19173420e-04],[ 0.00114532  0.00728323  0.00018237 -0.00357364]
-20.0,[  4.87081350e-03  -3.92545845e-03  -4.94865165e-05  -1.18915162e-04],[ 0.00114574  0.00728592  0.00018244 -0.00357496]
-19.9,[  4.86026167e-03  -3.91695458e-03  -4.93793120e-05  -1.18657551e-04],[ 0.00114616  0.00728858  0.0001825  -0.00357627]
-19.8,[  4.84970967e-03  -3.90845058e-03  -4.92721058e-05  -1.18399937e-04],[ 0.00114658  0.00729123  0.00018257 -0.00357757]
-19.7,[  4.83918424e-03  -3.89996799e-03  -4.91651695e-05  -1.18142971e-04],[ 0.00114699  0.00729386  0.00018264 -0.00357886]
-19.6,[  4.82868538e-03  -3.89150681e-03  -4.90585031e-05  -1.17886654e-04],[ 0.0011474   0.00729647  0.0001827  -0.00358014]
-19.5,[  4.81818639e-03  -3.88304552e-03  -4.89518354e-05  -1.17630333e-04],[ 0.00114781  0.00729906  0.00018277 -0.00358141]
-19.4,[  4.80768728e-03  -3.87458413e-03  -4.88451665e-05  -1.17374010e-04],[ 0.00114821  0.00730164  0.00018283 -0.00358268]
-19.3,[  4.79721477e-03  -3.86614419e-03  -4.87387678e-05  -1.17118336e-04],[ 0.00114862  0.0073042   0.00018289 -0.00358393]
-19.2,[  4.78674216e-03  -3.85770416e-03  -4.86323681e-05  -1.16862659e-04],[ 0.00114902  0.00730675  0.00018296 -0.00358518]
-19.1,[  4.77629617e-03  -3.84928559e-03  -4.85262389e-05  -1.16607633e-04],[ 0.00114941  0.00730927  0.00018302 -0.00358642]
-19.0,[  4.76587682e-03  -3.84088848e-03  -4.84203803e-05  -1.16353257e-04],[ 0.00114981  0.00731178  0.00018308 -0.00358765]
-18.9,[  4.75543068e-03  -3.83246979e-03  -4.83142496e-05  -1.16098226e-04],[ 0.0011502   0.00731428  0.00018315 -0.00358887]
-18.8,[  4.74503791e-03  -3.82409411e-03  -4.82086611e-05  -1.15844499e-04],[ 0.00115059  0.00731675  0.00018321 -0.00359009]
-18.7,[  4.73461837e-03  -3.81569685e-03  -4.81028006e-05  -1.15590119e-04],[ 0.00115098  0.00731921  0.00018327 -0.00359129]
-18.6,[  4.72422551e-03  -3.80732110e-03  -4.79972111e-05  -1.15336389e-04],[ 0.00115136  0.00732165  0.00018333 -0.00359249]
-18.5,[  4.71385934e-03  -3.79896685e-03  -4.78918928e-05  -1.15083311e-04],[ 0.00115174  0.00732407  0.00018339 -0.00359368]
-18.4,[  4.70349314e-03  -3.79061258e-03  -4.77865743e-05  -1.14830233e-04],[ 0.00115212  0.00732648  0.00018345 -0.00359486]
-18.3,[  4.69315364e-03  -3.78227983e-03  -4.76815270e-05  -1.14577806e-04],[ 0.0011525   0.00732887  0.00018351 -0.00359604]
-18.2,[  4.68281415e-03  -3.77394709e-03  -4.75764798e-05  -1.14325380e-04],[ 0.00115287  0.00733125  0.00018357 -0.0035972 ]
-18.1,[  4.67247467e-03  -3.76561435e-03  -4.74714326e-05  -1.14072953e-04],[ 0.00115324  0.00733361  0.00018363 -0.00359836]
-18.0,[  4.66216192e-03  -3.75730315e-03  -4.73666571e-05  -1.13821180e-04],[ 0.00115361  0.00733595  0.00018369 -0.00359951]
-17.9,[  4.65184920e-03  -3.74899199e-03  -4.72618819e-05  -1.13569407e-04],[ 0.00115398  0.00733828  0.00018375 -0.00360065]
-17.8,[  4.64156323e-03  -3.74070238e-03  -4.71573785e-05  -1.13318287e-04],[ 0.00115434  0.00734058  0.00018381 -0.00360178]
-17.7,[  4.63127732e-03  -3.73241281e-03  -4.70528756e-05  -1.13067169e-04],[ 0.0011547   0.00734288  0.00018386 -0.00360291]
-17.6,[  4.62101818e-03  -3.72414483e-03  -4.69486448e-05  -1.12816704e-04],[ 0.00115506  0.00734515  0.00018392 -0.00360402]
-17.5,[  4.61075911e-03  -3.71587690e-03  -4.68444146e-05  -1.12566241e-04],[ 0.00115541  0.00734741  0.00018398 -0.00360513]
-17.4,[  4.60050012e-03  -3.70760903e-03  -4.67401853e-05  -1.12315780e-04],[ 0.00115577  0.00734966  0.00018403 -0.00360624]
-17.3,[  4.59026794e-03  -3.69936277e-03  -4.66362283e-05  -1.12065973e-04],[ 0.00115612  0.00735189  0.00018409 -0.00360733]
-17.2,[  4.58003586e-03  -3.69111658e-03  -4.65322723e-05  -1.11816169e-04],[ 0.00115646  0.00735411  0.00018414 -0.00360842]
-17.1,[  4.56983060e-03  -3.68289202e-03  -4.64285889e-05  -1.11567019e-04],[ 0.00115681  0.0073563   0.0001842  -0.00360949]
-17.0,[  4.55962546e-03  -3.67466755e-03  -4.63249067e-05  -1.11317873e-04],[ 0.00115715  0.00735848  0.00018425 -0.00361057]
-16.9,[  4.54944717e-03  -3.66646472e-03  -4.62214972e-05  -1.11069382e-04],[ 0.00115749  0.00736065  0.00018431 -0.00361163]
-16.8,[  4.53926901e-03  -3.65826200e-03  -4.61180891e-05  -1.10820894e-04],[ 0.00115783  0.0073628   0.00018436 -0.00361268]
-16.7,[  4.52909101e-03  -3.65005940e-03  -4.60146826e-05  -1.10572411e-04],[ 0.00115817  0.00736493  0.00018442 -0.00361373]
-16.6,[  4.51893988e-03  -3.64187846e-03  -4.59115491e-05  -1.10324583e-04],[ 0.0011585   0.00736705  0.00018447 -0.00361477]
-16.5,[  4.50878892e-03  -3.63369766e-03  -4.58084174e-05  -1.10076759e-04],[ 0.00115883  0.00736915  0.00018452 -0.0036158 ]
-16.4,[  4.49863815e-03  -3.62551700e-03  -4.57052875e-05  -1.09828940e-04],[ 0.00115916  0.00737124  0.00018457 -0.00361683]
-16.3,[  4.48851427e-03  -3.61735803e-03  -4.56024309e-05  -1.09581777e-04],[ 0.00115949  0.00737332  0.00018463 -0.00361784]
-16.2,[  4.47839060e-03  -3.60919922e-03  -4.54995763e-05  -1.09334620e-04],[ 0.00115981  0.00737537  0.00018468 -0.00361885]
-16.1,[  4.46829385e-03  -3.60106210e-03  -4.53969953e-05  -1.09088120e-04],[ 0.00116013  0.00737741  0.00018473 -0.00361985]
-16.0,[  4.45819732e-03  -3.59292516e-03  -4.52944166e-05  -1.08841625e-04],[ 0.00116045  0.00737944  0.00018478 -0.00362085]
-15.9,[  4.44810103e-03  -3.58478841e-03  -4.51918402e-05  -1.08595136e-04],[ 0.00116077  0.00738145  0.00018483 -0.00362184]
-15.8,[  4.43803168e-03  -3.57667339e-03  -4.50895376e-05  -1.08349305e-04],[ 0.00116108  0.00738345  0.00018488 -0.00362282]
-15.7,[  4.42796259e-03  -3.56855856e-03  -4.49872376e-05  -1.08103480e-04],[ 0.00116139  0.00738543  0.00018493 -0.00362379]
-15.6,[  4.41792047e-03  -3.56046547e-03  -4.48852116e-05  -1.07858313e-04],[ 0.0011617   0.0073874   0.00018498 -0.00362475]
-15.5,[  4.40787862e-03  -3.55237260e-03  -4.47831883e-05  -1.07613153e-04],[ 0.00116201  0.00738935  0.00018503 -0.00362571]
-15.4,[  4.39783705e-03  -3.54427995e-03  -4.46811679e-05  -1.07368000e-04],[ 0.00116231  0.00739128  0.00018508 -0.00362666]
-15.3,[  4.38782248e-03  -3.53620907e-03  -4.45794219e-05  -1.07123506e-04],[ 0.00116261  0.0073932   0.00018512 -0.0036276 ]
-15.2,[  4.37780821e-03  -3.52813843e-03  -4.44776788e-05  -1.06879020e-04],[ 0.00116291  0.00739511  0.00018517 -0.00362854]
-15.1,[  4.36779426e-03  -3.52006804e-03  -4.43759390e-05  -1.06634541e-04],[ 0.00116321  0.007397    0.00018522 -0.00362947]
-15.0,[  4.35780733e-03  -3.51201943e-03  -4.42744738e-05  -1.06390722e-04],[ 0.00116351  0.00739888  0.00018527 -0.00363039]
-14.9,[  4.34782074e-03  -3.50397109e-03  -4.41730120e-05  -1.06146911e-04],[ 0.0011638   0.00740074  0.00018531 -0.0036313 ]
-14.8,[  4.33783449e-03  -3.49592303e-03  -4.40715536e-05  -1.05903108e-04],[ 0.00116409  0.00740259  0.00018536 -0.00363221]
-14.7,[  4.32787529e-03  -3.48789677e-03  -4.39703701e-05  -1.05659966e-04],[ 0.00116438  0.00740442  0.0001854  -0.00363311]
-14.6,[  4.31791646e-03  -3.47987081e-03  -4.38691903e-05  -1.05416833e-04],[ 0.00116466  0.00740624  0.00018545 -0.003634  ]
-14.5,[  4.30798471e-03  -3.47186666e-03  -4.37682856e-05  -1.05174361e-04],[ 0.00116495  0.00740804  0.00018549 -0.00363488]
-14.4,[  4.29802663e-03  -3.46384131e-03  -4.36671136e-05  -1.04931247e-04],[ 0.00116523  0.00740984  0.00018554 -0.00363576]
-14.3,[  4.28809566e-03  -3.45583779e-03  -4.35662167e-05  -1.04688793e-04],[ 0.00116551  0.00741161  0.00018558 -0.00363663]
-14.2,[  4.27819178e-03  -3.44785611e-03  -4.34655953e-05  -1.04447002e-04],[ 0.00116578  0.00741337  0.00018563 -0.0036375 ]
-14.1,[  4.26828831e-03  -3.43987477e-03  -4.33649780e-05  -1.04205221e-04],[ 0.00116606  0.00741512  0.00018567 -0.00363835]
-14.0,[  4.25838528e-03  -3.43189377e-03  -4.32643651e-05  -1.03963450e-04],[ 0.00116633  0.00741685  0.00018572 -0.0036392 ]
-13.9,[  4.24848268e-03  -3.42391312e-03  -4.31637566e-05  -1.03721689e-04],[ 0.0011666   0.00741857  0.00018576 -0.00364005]
-13.8,[  4.23860721e-03  -3.41595434e-03  -4.30634238e-05  -1.03480591e-04],[ 0.00116687  0.00742027  0.0001858  -0.00364088]
-13.7,[  4.22873220e-03  -3.40799593e-03  -4.29630956e-05  -1.03239505e-04],[ 0.00116714  0.00742196  0.00018584 -0.00364171]
-13.6,[  4.21885766e-03  -3.40003790e-03  -4.28627722e-05  -1.02998430e-04],[ 0.0011674   0.00742364  0.00018589 -0.00364253]
-13.5,[  4.20901029e-03  -3.39210176e-03  -4.27627248e-05  -1.02758018e-04],[ 0.00116766  0.0074253   0.00018593 -0.00364335]
-13.4,[  4.19916340e-03  -3.38416601e-03  -4.26626823e-05  -1.02517617e-04],[ 0.00116792  0.00742695  0.00018597 -0.00364416]
-13.3,[  4.18931701e-03  -3.37623066e-03  -4.25626449e-05  -1.02277229e-04],[ 0.00116818  0.00742858  0.00018601 -0.00364496]
-13.2,[  4.17949781e-03  -3.36831723e-03  -4.24628838e-05  -1.02037505e-04],[ 0.00116843  0.0074302   0.00018605 -0.00364575]
-13.1,[  4.16965245e-03  -3.36038271e-03  -4.23628568e-05  -1.01797142e-04],[ 0.00116868  0.00743181  0.00018609 -0.00364654]
-13.0,[  4.15986097e-03  -3.35249162e-03  -4.22633774e-05  -1.01558095e-04],[ 0.00116893  0.0074334   0.00018613 -0.00364732]
-12.9,[  4.15004336e-03  -3.34457947e-03  -4.21636323e-05  -1.01318410e-04],[ 0.00116918  0.00743498  0.00018617 -0.0036481 ]
-12.8,[  4.14025298e-03  -3.33668926e-03  -4.20641639e-05  -1.01079389e-04],[ 0.00116943  0.00743654  0.00018621 -0.00364887]
-12.7,[  4.13046315e-03  -3.32879950e-03  -4.19647012e-05  -1.00840382e-04],[ 0.00116967  0.00743809  0.00018625 -0.00364963]
-12.6,[  4.12067390e-03  -3.32091020e-03  -4.18652443e-05  -1.00601389e-04],[ 0.00116991  0.00743963  0.00018629 -0.00365038]
-12.5,[  4.11091190e-03  -3.31304286e-03  -4.17660643e-05  -1.00363061e-04],[ 0.00117015  0.00744115  0.00018632 -0.00365113]
-12.4,[  4.10115049e-03  -3.30517600e-03  -4.16668903e-05  -1.00124748e-04],[ 0.00117039  0.00744266  0.00018636 -0.00365187]
-12.3,[  4.09138968e-03  -3.29730962e-03  -4.15677224e-05  -9.98864493e-05],[ 0.00117063  0.00744416  0.0001864  -0.0036526 ]
-12.2,[  4.08165615e-03  -3.28946523e-03  -4.14688316e-05  -9.96488167e-05],[ 0.00117086  0.00744564  0.00018644 -0.00365333]
-12.1,[  4.07189658e-03  -3.28159986e-03  -4.13696763e-05  -9.94105483e-05],[ 0.00117109  0.00744711  0.00018647 -0.00365405]
-12.0,[  4.06216431e-03  -3.27375648e-03  -4.12707983e-05  -9.91729464e-05],[ 0.00117132  0.00744857  0.00018651 -0.00365477]
-11.9,[  4.05245934e-03  -3.26593511e-03  -4.11721977e-05  -9.89360111e-05],[ 0.00117154  0.00745     0.00018655 -0.00365547]
-11.8,[  4.04272837e-03  -3.25809277e-03  -4.10733329e-05  -9.86984408e-05],[ 0.00117177  0.00745144  0.00018658 -0.00365617]
-11.7,[  4.03302472e-03  -3.25027246e-03  -4.09747457e-05  -9.84615377e-05],[ 0.00117199  0.00745285  0.00018662 -0.00365687]
-11.6,[  4.02332175e-03  -3.24245270e-03  -4.08761654e-05  -9.82246510e-05],[ 0.00117221  0.00745425  0.00018665 -0.00365756]
-11.5,[  4.01361946e-03  -3.23463348e-03  -4.07775920e-05  -9.79877811e-05],[ 0.00117243  0.00745564  0.00018669 -0.00365824]
-11.4,[  4.00394452e-03  -3.22683631e-03  -4.06792965e-05  -9.77515788e-05],[ 0.00117265  0.00745702  0.00018672 -0.00365891]
-11.3,[  3.99427028e-03  -3.21903971e-03  -4.05810082e-05  -9.75153939e-05],[ 0.00117286  0.00745838  0.00018676 -0.00365958]
-11.2,[  3.98459677e-03  -3.21124368e-03  -4.04827272e-05  -9.72792264e-05],[ 0.00117307  0.00745973  0.00018679 -0.00366024]
-11.1,[  3.97492398e-03  -3.20344825e-03  -4.03844535e-05  -9.70430767e-05],[ 0.00117328  0.00746106  0.00018682 -0.0036609 ]
-11.0,[  3.96527858e-03  -3.19567488e-03  -4.02864581e-05  -9.68075956e-05],[ 0.00117349  0.00746239  0.00018686 -0.00366155]
-10.9,[  3.95563392e-03  -3.18790211e-03  -4.01884703e-05  -9.65721327e-05],[ 0.0011737   0.00746369  0.00018689 -0.00366219]
-10.8,[  3.94599003e-03  -3.18012996e-03  -4.00904902e-05  -9.63366884e-05],[ 0.0011739   0.00746499  0.00018692 -0.00366283]
-10.7,[  3.93634690e-03  -3.17235842e-03  -3.99925179e-05  -9.61012629e-05],[ 0.0011741   0.00746628  0.00018695 -0.00366346]
-10.6,[  3.92673120e-03  -3.16460899e-03  -3.98948242e-05  -9.58665067e-05],[ 0.0011743   0.00746755  0.00018698 -0.00366408]
-10.5,[  3.91711628e-03  -3.15686019e-03  -3.97971385e-05  -9.56317699e-05],[ 0.0011745   0.0074688   0.00018702 -0.0036647 ]
-10.4,[  3.90750216e-03  -3.14911204e-03  -3.96994610e-05  -9.53970526e-05],[ 0.0011747   0.00747005  0.00018705 -0.00366531]
-10.3,[  3.89788886e-03  -3.14136454e-03  -3.96017917e-05  -9.51623552e-05],[ 0.00117489  0.00747128  0.00018708 -0.00366591]
-10.2,[  3.88830301e-03  -3.13363917e-03  -3.95044014e-05  -9.49283280e-05],[ 0.00117508  0.0074725   0.00018711 -0.00366651]
-10.1,[  3.87869137e-03  -3.12589301e-03  -3.94067490e-05  -9.46936712e-05],[ 0.00117527  0.00747371  0.00018714 -0.0036671 ]
-10.0,[  3.86910720e-03  -3.11816899e-03  -3.93093757e-05  -9.44596850e-05],[ 0.00117546  0.0074749   0.00018717 -0.00366769]
-9.9,[  3.85955051e-03  -3.11046711e-03  -3.92122815e-05  -9.42263696e-05],[ 0.00117564  0.00747608  0.0001872  -0.00366826]
-9.8,[  3.84996806e-03  -3.10274448e-03  -3.91149257e-05  -9.39924254e-05],[ 0.00117583  0.00747724  0.00018723 -0.00366884]
-9.7,[  3.84041311e-03  -3.09504400e-03  -3.90178492e-05  -9.37591525e-05],[ 0.00117601  0.0074784   0.00018726 -0.0036694 ]
-9.6,[  3.83083243e-03  -3.08732279e-03  -3.89205114e-05  -9.35252515e-05],[ 0.00117619  0.00747954  0.00018729 -0.00366997]
-9.5,[  3.82130587e-03  -3.07964521e-03  -3.88237234e-05  -9.32926718e-05],[ 0.00117637  0.00748067  0.00018731 -0.00367052]
-9.4,[  3.81175361e-03  -3.07194690e-03  -3.87266743e-05  -9.30594647e-05],[ 0.00117654  0.00748179  0.00018734 -0.00367107]
-9.3,[  3.80220227e-03  -3.06424934e-03  -3.86296346e-05  -9.28262801e-05],[ 0.00117672  0.00748289  0.00018737 -0.00367161]
